CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
192	197	28.032	0.000	0.9190	0.6918	1
193	195	-18.011	0.000	0.8405	0.4165	1
196	724	210.198	0.000	0.7572	0.4985	1
196	842	110.123	0.000	0.7988	0.6066	1
196	855	60.115	0.000	0.8122	0.5639	1
196	864	-81.897	0.000	0.7850	0.5844	1
196	867	101.169	0.000	0.9265	0.6238	1
196	869	-81.898	0.000	0.7592	0.4633	1
200	240	-72.057	0.000	0.8652	0.6832	1
200	243	-54.047	0.000	0.7818	0.3970	1
200	309	31.042	0.000	0.7682	0.5641	1
200	310	14.015	0.000	0.9761	0.8888	1
200	625	-1.980	0.000	0.8745	0.7190	1
200	780	13.968	0.000	0.7279	0.6011	1
200	816	27.958	0.000	0.7183	0.3616	1
200	819	13.979	0.000	0.7015	0.4431	1
204	275	56.063	0.000	0.7693	0.5694	1
204	599	126.141	0.000	0.8582	0.6257	1
204	646	110.146	0.000	0.7372	0.4201	1
204	655	140.156	0.000	0.8125	0.5703	1
204	681	140.157	0.000	0.7536	0.5476	1
204	714	110.146	0.000	0.7268	0.5112	1
206	254	28.032	0.000	0.8207	0.5002	1
206	307	-15.995	0.000	0.7057	0.4721	1
206	349	56.063	0.000	0.8291	0.5450	1
206	529	-69.980	0.000	0.7806	0.5336	1
206	579	98.110	0.000	0.7886	0.4427	1
206	618	82.116	0.000	0.7309	0.3770	1
206	635	112.126	0.000	0.7656	0.4547	1
207	208	17.026	0.000	0.7940	0.4147	1
209	214	0.997	0.000	0.8268	0.7273	1
218	370	-17.063	0.000	0.8781	0.4876	1
218	373	27.995	0.000	0.8599	0.4756	1
218	374	-329.147	0.000	0.7673	0.4472	1
219	253	-63.995	0.000	0.7382	0.3381	1
219	406	-29.975	0.000	0.7307	0.3732	1
221	227	28.031	0.000	0.8391	0.4742	1
221	229	26.015	0.000	0.7742	0.4253	1
221	238	54.047	0.000	0.7471	0.3534	1
223	516	-90.018	0.000	0.7928	0.6101	1
223	695	-3.995	0.000	0.8221	0.6866	1
224	315	51.011	0.000	0.7865	0.3173	1
224	388	-30.010	0.000	0.7899	0.4619	1
224	419	14.974	0.000	0.7934	0.4218	1
224	431	48.959	0.000	0.7954	0.2893	1
224	461	50.975	0.000	0.7542	0.2628	1
224	525	-8.990	0.000	0.8532	0.3856	1
224	567	50.975	0.000	0.7435	0.2393	1
224	804	10.968	0.000	0.7832	0.3675	1
226	257	-33.984	0.000	0.7289	0.3382	1
226	291	16.031	0.000	0.7339	0.4562	1
226	317	-17.957	0.000	0.8066	0.5208	1
226	608	-15.959	0.000	0.7655	0.2321	1
226	705	-23.975	0.000	0.8371	0.3358	1
226	789	0.072	0.000	0.7261	0.4979	1
227	229	-2.016	0.000	0.8428	0.6143	1
227	238	26.016	0.000	0.7643	0.4075	1
229	230	-1.004	0.000	0.8941	0.6092	1
229	238	28.031	0.000	0.8737	0.5576	1
236	257	33.985	0.000	0.7175	0.3551	1
236	270	-163.064	0.000	0.7386	0.4220	1
236	331	48.000	0.000	0.7441	0.3814	1
236	419	147.068	0.000	0.8489	0.4482	1
236	552	90.046	0.000	0.8474	0.4903	1
237	589	98.110	0.000	0.7046	0.5400	1
237	793	-35.949	0.000	0.7398	0.5304	1
237	808	-35.948	0.000	0.7791	0.6830	1
237	825	-35.948	0.000	0.7669	0.6064	1
240	243	18.010	0.000	0.8463	0.4848	1
240	310	86.072	0.000	0.8303	0.6213	1
240	625	70.077	0.000	0.7488	0.6407	1
243	310	68.063	0.000	0.7569	0.3868	1
243	358	4.068	0.000	0.7048	0.4450	1
243	625	52.068	0.000	0.7370	0.3868	1
245	249	0.984	0.000	0.9017	0.4731	1
245	380	-0.000	0.000	0.8779	0.3975	1
245	420	0.000	0.000	0.9286	0.4731	1
246	247	25.996	0.000	0.9040	0.5505	1
246	248	-18.010	0.000	0.8925	0.3770	1
246	348	-19.991	0.000	0.7246	0.3444	1
247	248	-44.007	0.000	0.9059	0.3633	1
247	319	-2.988	0.000	0.7878	0.6149	1
247	348	-45.987	0.000	0.7667	0.5049	1
247	381	-0.984	0.000	0.9675	0.7337	1
247	421	-22.966	0.000	0.8449	0.4548	1
247	425	-0.984	0.000	0.9352	0.7381	1
247	501	24.012	0.000	0.8849	0.4053	1
247	516	-15.995	0.000	0.9394	0.7182	1
247	593	-25.933	0.000	0.7780	0.4347	1
247	609	-116.011	0.000	0.8153	0.4146	1
248	348	-1.981	0.000	0.7523	0.3620	1
249	420	-0.984	0.000	0.9170	0.6103	1
252	379	-44.026	0.000	0.8578	0.5857	1
252	557	42.010	0.000	0.7385	0.5706	1
254	307	-44.026	0.000	0.7472	0.4963	1
254	349	28.031	0.000	0.9308	0.5932	1
254	398	23.078	0.000	0.7121	0.4817	1
254	529	-98.011	0.000	0.8352	0.4691	1
254	579	70.078	0.000	0.9430	0.7332	1
254	618	54.084	0.000	0.8555	0.3710	1
254	635	84.094	0.000	0.9139	0.6653	1
254	705	13.021	0.000	0.7540	0.4031	1
254	833	126.104	0.000	0.7148	0.4761	1
254	843	126.105	0.000	0.7118	0.4743	1
257	317	16.027	0.000	0.7158	0.4100	1
257	331	14.016	0.000	0.7657	0.4928	1
258	371	-26.013	0.000	0.8073	0.3612	1
258	434	49.032	0.000	0.8180	0.3933	1
258	698	-10.987	0.000	0.7189	0.2782	1
258	700	87.958	0.000	0.7527	0.2119	1
258	701	87.958	0.000	0.7392	0.2248	1
258	741	68.027	0.000	0.8012	0.3842	1
258	744	-10.987	0.000	0.7421	0.2338	1
258	749	31.969	0.000	0.7650	0.2854	1
258	774	-143.030	0.000	0.7615	0.2166	1
258	801	-173.040	0.000	0.7069	0.2999	1
259	260	28.031	0.000	0.8827	0.6275	1
261	356	-2.052	0.000	0.7277	0.2212	1
261	447	-48.000	0.000	0.7456	0.4314	1
261	462	-0.000	0.000	0.8480	0.6892	1
261	525	-45.985	0.000	0.7972	0.5951	1
262	363	-2.052	0.000	0.8653	0.4995	1
262	366	-36.037	0.000	0.7768	0.2994	1
262	438	11.963	0.000	0.8793	0.6504	1
264	289	0.006	0.000	0.7275	0.6427	1
264	295	0.000	0.000	0.8905	0.7259	1
264	541	-0.000	0.000	0.8721	0.6309	1
264	729	-0.000	0.000	0.7095	0.2103	1
264	762	-0.000	0.000	0.8856	0.6709	1
264	847	-14.016	0.000	0.7827	0.6452	1
267	322	3.035	0.000	0.7359	0.5873	1
275	599	70.078	0.000	0.7810	0.6529	1
276	320	15.995	0.000	0.8509	0.6420	1
276	326	14.015	0.000	0.9253	0.6397	1
276	336	-5.990	0.000	0.8038	0.5889	1
277	327	14.015	0.000	0.8628	0.3489	1
277	579	207.049	0.000	0.7508	0.3804	1
279	353	-0.000	0.000	0.7989	0.6723	1
279	439	-0.000	0.000	0.8041	0.5290	1
280	387	236.214	0.000	0.7446	0.5080	1
280	390	238.230	0.000	0.7239	0.5099	1
281	285	-162.053	0.000	0.7850	0.5316	1
281	344	-45.969	0.000	0.8720	0.5873	1
281	377	-15.995	0.000	0.9163	0.6548	1
281	442	-74.059	0.000	0.7400	0.4677	1
281	557	17.989	0.000	0.7132	0.5359	1
282	285	45.058	0.000	0.8379	0.6074	1
282	370	-15.996	0.000	0.9024	0.5127	1
285	344	116.083	0.000	0.7210	0.3827	1
285	373	-15.995	0.000	0.9282	0.7471	1
286	371	-15.995	0.000	0.7408	0.4075	1
286	434	59.050	0.000	0.7371	0.3342	1
288	331	-33.984	0.000	0.7508	0.2479	1
289	295	-0.006	0.000	0.8086	0.7682	1
291	560	-112.014	0.000	0.7729	0.4372	1
291	561	-127.988	0.000	0.7853	0.4398	1
291	562	-90.032	0.000	0.7248	0.3434	1
291	687	-15.959	0.000	0.7616	0.4493	1
293	312	-0.000	0.000	0.9236	0.7976	1
293	485	91.045	0.000	0.7438	0.5770	1
294	423	16.965	0.000	0.7057	0.4452	1
296	335	14.015	0.000	0.7388	0.3696	1
298	334	14.016	0.000	0.9519	0.8059	1
298	477	-162.052	0.000	0.8664	0.6480	1
298	545	42.011	0.000	0.9027	0.7934	1
298	566	41.086	0.000	0.8094	0.6242	1
300	542	0.000	0.000	0.8663	0.4647	1
301	661	-4.052	0.000	0.7238	0.3176	1
301	693	60.984	0.000	0.7822	0.5711	1
305	415	14.016	0.000	0.8338	0.4366	1
305	741	-120.020	0.000	0.7138	0.4099	1
305	804	-4.020	0.000	0.7220	0.4287	1
307	349	72.058	0.000	0.8048	0.5863	1
307	579	114.105	0.000	0.7346	0.4779	1
307	635	128.120	0.000	0.7049	0.4507	1
308	556	38.992	0.000	0.7277	0.5327	1
309	310	-17.027	0.000	0.7781	0.6144	1
309	579	-26.027	0.000	0.7833	0.5836	1
309	625	-33.022	0.000	0.7586	0.5316	1
309	716	56.026	0.000	0.7087	0.4819	1
309	819	-17.063	0.000	0.7524	0.3561	1
310	507	-13.995	0.000	0.7348	0.5051	1
310	625	-15.995	0.000	0.9185	0.7778	1
310	688	12.000	0.000	0.7001	0.6613	1
310	803	-16.068	0.000	0.7261	0.5306	1
310	815	13.968	0.000	0.8143	0.7607	1
310	816	13.943	0.000	0.7772	0.3379	1
310	819	-0.037	0.000	0.7421	0.3576	1
310	824	27.959	0.000	0.8026	0.6547	1
315	419	-36.037	0.000	0.7374	0.2610	1
315	431	-2.052	0.000	0.8396	0.2477	1
315	458	-14.052	0.000	0.7110	0.2586	1
315	461	-0.036	0.000	0.7570	0.2485	1
315	525	-60.001	0.000	0.8557	0.2692	1
315	755	-18.011	0.000	0.8304	0.2820	1
315	790	-14.999	0.000	0.8506	0.2639	1
315	804	-40.043	0.000	0.7673	0.2785	1
315	819	-73.090	0.000	0.7075	0.2400	1
315	833	-26.027	0.000	0.7638	0.2653	1
315	845	-0.037	0.000	0.8047	0.2526	1
315	848	-26.027	0.000	0.7337	0.2543	1
315	853	13.979	0.000	0.7345	0.2254	1
317	363	33.988	0.000	0.7001	0.4185	1
317	608	1.998	0.000	0.7425	0.2702	1
317	619	2.982	0.000	0.7376	0.3430	1
317	789	18.029	0.000	0.7389	0.4641	1
319	381	2.004	0.000	0.7061	0.4265	1
319	398	11.989	0.000	0.8190	0.4968	1
319	425	2.005	0.000	0.7024	0.4584	1
319	501	27.000	0.000	0.7459	0.3561	1
319	516	-13.007	0.000	0.8573	0.6555	1
319	519	-34.988	0.000	0.7094	0.5166	1
320	326	-1.980	0.000	0.8307	0.5653	1
320	336	-21.985	0.000	0.8258	0.6689	1
326	336	-20.005	0.000	0.7282	0.5020	1
327	635	207.050	0.000	0.7244	0.2639	1
331	438	50.015	0.000	0.7638	0.4735	1
334	477	-176.067	0.000	0.7633	0.4719	1
334	545	27.995	0.000	0.9188	0.8031	1
334	566	27.071	0.000	0.8204	0.6974	1
337	516	12.959	0.000	0.7225	0.2986	1
339	506	13.982	0.000	0.7310	0.6327	1
339	527	14.015	0.000	0.9210	0.7462	1
340	528	14.016	0.000	0.7026	0.4509	1
344	358	-41.027	0.000	0.7587	0.4614	1
349	529	-126.043	0.000	0.8483	0.5083	1
349	579	42.047	0.000	0.9260	0.5640	1
349	618	26.053	0.000	0.8634	0.4206	1
349	635	56.063	0.000	0.9024	0.5713	1
349	705	-15.011	0.000	0.7544	0.4050	1
349	833	98.073	0.000	0.7074	0.3977	1
353	439	-0.000	0.000	0.7495	0.4498	1
356	419	-19.969	0.000	0.7498	0.2570	1
356	431	14.016	0.000	0.7485	0.2587	1
360	363	-0.057	0.000	0.7832	0.4756	1
360	461	99.011	0.000	0.7591	0.2570	1
360	525	39.047	0.000	0.7312	0.2544	1
363	366	-33.984	0.000	0.7483	0.3337	1
363	438	14.016	0.000	0.8841	0.4904	1
366	438	48.000	0.000	0.7685	0.2770	1
370	373	45.058	0.000	0.8729	0.5504	1
370	374	-312.084	0.000	0.8807	0.5659	1
371	434	75.045	0.000	0.8448	0.3312	1
371	698	15.026	0.000	0.8398	0.4404	1
371	700	113.971	0.000	0.7453	0.2154	1
371	701	113.971	0.000	0.7520	0.2264	1
371	717	15.026	0.000	0.7613	0.3626	1
371	744	15.025	0.000	0.8069	0.3181	1
371	749	57.981	0.000	0.7982	0.2924	1
371	774	-117.017	0.000	0.7906	0.2516	1
371	778	15.026	0.000	0.7099	0.2807	1
371	801	-147.027	0.000	0.7105	0.2929	1
373	377	162.053	0.000	0.7886	0.5883	1
373	725	42.010	0.000	0.8217	0.5137	1
373	738	42.010	0.000	0.8405	0.5165	1
375	384	89.061	0.000	0.8654	0.6052	1
377	382	-341.072	0.000	0.7283	0.2983	1
377	391	42.000	0.000	0.7245	0.3343	1
377	425	-72.991	0.000	0.7688	0.4453	1
377	557	33.984	0.000	0.7353	0.5245	1
377	725	-120.042	0.000	0.8260	0.4355	1
377	738	-120.042	0.000	0.8662	0.4291	1
377	839	20.978	0.000	0.7018	0.5099	1
378	381	357.142	0.000	0.8639	0.4404	1
378	382	89.061	0.000	0.9604	0.6369	1
378	417	89.062	0.000	0.8743	0.4795	1
378	425	357.142	0.000	0.8457	0.4530	1
378	725	310.091	0.000	0.7462	0.3919	1
378	738	310.091	0.000	0.7715	0.3738	1
379	556	85.034	0.000	0.7115	0.6264	1
380	833	-19.031	0.000	0.7418	0.4117	1
381	382	-268.081	0.000	0.9214	0.6041	1
381	386	-21.982	0.000	0.7245	0.1842	1
381	421	-21.982	0.000	0.8574	0.4836	1
381	425	0.000	0.000	0.9516	0.7401	1
381	501	24.995	0.000	0.8543	0.3866	1
381	516	-15.011	0.000	0.9151	0.6591	1
381	593	-24.950	0.000	0.7568	0.3964	1
381	609	-115.027	0.000	0.7987	0.3768	1
381	738	-47.051	0.000	0.8267	0.3063	1
382	385	-21.982	0.000	0.7973	0.4554	1
382	417	0.000	0.000	0.8656	0.4205	1
382	425	268.081	0.000	0.8950	0.5961	1
382	725	221.029	0.000	0.7640	0.3042	1
382	738	221.030	0.000	0.7881	0.2947	1
385	417	21.982	0.000	0.7725	0.4330	1
386	421	0.000	0.000	0.7090	0.1825	1
386	516	6.971	0.000	0.7057	0.1763	1
389	579	23.016	0.000	0.7051	0.5353	1
389	833	79.042	0.000	0.7483	0.3951	1
389	843	79.042	0.000	0.7577	0.3951	1
389	848	79.042	0.000	0.7269	0.3951	1
391	402	1.057	0.000	0.8358	0.5043	1
398	516	-24.995	0.000	0.7348	0.5536	1
398	702	-116.011	0.000	0.8317	0.5928	1
408	507	14.015	0.000	0.7605	0.5045	1
415	420	15.011	0.000	0.8812	0.6994	1
415	635	-46.031	0.000	0.7210	0.3644	1
415	833	-4.020	0.000	0.7781	0.4403	1
415	843	-4.020	0.000	0.7840	0.5944	1
417	425	268.081	0.000	0.8074	0.3374	1
417	738	221.029	0.000	0.7118	0.2776	1
418	458	14.016	0.000	0.7272	0.2811	1
419	431	33.984	0.000	0.8414	0.3460	1
419	552	-57.022	0.000	0.8730	0.6377	1
419	695	-31.990	0.000	0.7533	0.6406	1
419	804	-4.006	0.000	0.8122	0.5834	1
419	833	10.009	0.000	0.8875	0.5610	1
419	843	10.010	0.000	0.8566	0.5128	1
419	845	36.000	0.000	0.7672	0.2899	1
419	848	10.010	0.000	0.8194	0.3975	1
420	635	-61.042	0.000	0.7126	0.4040	1
421	425	21.982	0.000	0.8780	0.5117	1
421	516	6.971	0.000	0.8176	0.4939	1
421	593	-2.968	0.000	0.7295	0.4161	1
425	501	24.995	0.000	0.8330	0.3392	1
425	516	-15.011	0.000	0.9408	0.7685	1
425	519	-36.993	0.000	0.7291	0.4169	1
425	522	-13.032	0.000	0.7524	0.7021	1
425	609	-115.027	0.000	0.7787	0.3928	1
425	725	-47.052	0.000	0.7914	0.3254	1
425	738	-47.051	0.000	0.8141	0.3140	1
427	429	33.985	0.000	0.7821	0.3391	1
427	474	33.985	0.000	0.8013	0.3681	1
427	483	33.984	0.000	0.7586	0.3276	1
429	474	0.000	0.000	0.8805	0.4831	1
429	483	-0.000	0.000	0.9383	0.6274	1
431	461	2.016	0.000	0.8631	0.3583	1
431	567	2.016	0.000	0.8270	0.2347	1
431	608	-129.043	0.000	0.7172	0.2171	1
431	630	0.036	0.000	0.7864	0.3067	1
431	716	2.052	0.000	0.8904	0.3211	1
431	833	-23.975	0.000	0.8020	0.3371	1
431	845	2.015	0.000	0.8673	0.3065	1
434	697	52.942	0.000	0.7035	0.2401	1
434	698	-60.020	0.000	0.7589	0.3006	1
434	700	38.926	0.000	0.8103	0.2604	1
434	701	38.926	0.000	0.8197	0.2655	1
434	741	18.994	0.000	0.9708	0.7966	1
434	744	-60.020	0.000	0.7853	0.2528	1
434	749	-17.064	0.000	0.8734	0.3436	1
434	774	-192.062	0.000	0.7956	0.2171	1
435	436	0.071	0.000	0.7842	0.4657	1
443	449	1.032	0.000	0.7508	0.4169	1
443	645	-0.000	0.000	0.7591	0.3532	1
443	648	-43.990	0.000	0.7808	0.4498	1
443	847	32.097	0.000	0.7549	0.3131	1
443	858	42.011	0.000	0.7913	0.3700	1
446	454	-27.995	0.000	0.8839	0.6351	1
447	471	-9.106	0.000	0.7529	0.4968	1
447	525	2.015	0.000	0.7361	0.4002	1
451	458	1.991	0.000	0.7003	0.3293	1
451	541	-37.981	0.000	0.8022	0.3734	1
451	557	-16.020	0.000	0.8294	0.4250	1
451	615	-37.981	0.000	0.7272	0.3734	1
451	762	-37.981	0.000	0.8244	0.4065	1
455	578	15.938	0.000	0.7558	0.4650	1
457	507	70.099	0.000	0.9017	0.4565	1
457	525	97.146	0.000	0.8446	0.5641	1
457	551	22.085	0.000	0.7890	0.3431	1
458	716	14.052	0.000	0.7968	0.5181	1
458	755	-3.958	0.000	0.8222	0.4998	1
460	608	-129.043	0.000	0.7342	0.2075	1
461	512	-7.969	0.000	0.8536	0.4883	1
461	567	0.000	0.000	0.7819	0.2242	1
461	629	3.036	0.000	0.7991	0.3650	1
461	716	0.036	0.000	0.8396	0.4882	1
461	833	-25.991	0.000	0.7737	0.4137	1
461	843	-25.990	0.000	0.8083	0.5750	1
461	848	-25.990	0.000	0.7586	0.3498	1
461	853	14.016	0.000	0.7087	0.2094	1
466	467	18.011	0.000	0.9241	0.8096	1
466	481	-0.000	0.000	0.8545	0.7577	1
467	481	-18.011	0.000	0.8413	0.7286	1
471	494	-3.926	0.000	0.9373	0.8248	1
471	495	13.100	0.000	0.7965	0.5744	1
471	504	-1.968	0.000	0.8716	0.6311	1
471	535	-1.881	0.000	0.8401	0.7039	1
474	483	-0.000	0.000	0.8629	0.5007	1
474	488	-267.024	0.000	0.7504	0.2647	1
476	490	-0.000	0.000	0.7391	0.6399	1
477	545	204.062	0.000	0.7719	0.5523	1
478	541	-0.000	0.000	0.7850	0.6493	1
484	485	-18.011	0.000	0.8958	0.8533	1
484	542	-13.980	0.000	0.7265	0.6953	1
494	495	17.026	0.000	0.9177	0.7135	1
494	504	1.958	0.000	0.8783	0.6362	1
494	535	2.045	0.000	0.8407	0.7216	1
495	504	-15.068	0.000	0.7744	0.5425	1
495	535	-14.982	0.000	0.7546	0.5694	1
499	624	-2.055	0.000	0.7140	0.2315	1
499	839	35.950	0.000	0.7039	0.4269	1
501	502	-243.086	0.000	0.7977	0.3905	1
501	510	-1.068	0.000	0.7587	0.6206	1
501	516	-40.006	0.000	0.8852	0.4179	1
501	554	2.938	0.000	0.8699	0.5916	1
501	593	-49.945	0.000	0.7553	0.3867	1
501	609	-140.023	0.000	0.7271	0.3651	1
504	535	0.087	0.000	0.9433	0.7372	1
506	527	0.033	0.000	0.7758	0.6556	1
507	508	3.974	0.000	0.7356	0.5137	1
507	525	27.047	0.000	0.8817	0.5158	1
507	534	29.026	0.000	0.7256	0.4720	1
508	525	23.073	0.000	0.7492	0.5051	1
508	815	23.989	0.000	0.7395	0.6175	1
509	551	-37.973	0.000	0.7403	0.3154	1
509	816	37.979	0.000	0.7541	0.3044	1
510	554	4.006	0.000	0.8398	0.6493	1
510	655	28.031	0.000	0.9115	0.6591	1
510	681	28.032	0.000	0.8188	0.6197	1
510	733	30.058	0.000	0.8179	0.6152	1
510	780	42.011	0.000	0.7499	0.4871	1
511	839	-44.001	0.000	0.7001	0.4656	1
512	843	-18.022	0.000	0.7082	0.5409	1
515	553	15.977	0.000	0.7985	0.6226	1
516	519	-21.982	0.000	0.7211	0.3522	1
516	522	1.979	0.000	0.8712	0.7579	1
516	609	-100.016	0.000	0.7769	0.4251	1
525	534	1.979	0.000	0.7485	0.6414	1
525	567	59.964	0.000	0.8125	0.2384	1
525	848	33.974	0.000	0.7769	0.3777	1
529	579	168.090	0.000	0.7866	0.4221	1
529	618	152.096	0.000	0.7416	0.3554	1
529	635	182.105	0.000	0.7469	0.4418	1
541	615	-0.000	0.000	0.8860	0.5340	1
541	729	-0.000	0.000	0.7722	0.2295	1
541	762	-0.000	0.000	0.9503	0.8098	1
541	847	-14.016	0.000	0.8473	0.8016	1
542	543	-18.010	0.000	0.7073	0.4251	1
544	545	-35.037	0.000	0.7606	0.4260	1
544	566	-35.962	0.000	0.7349	0.4132	1
545	566	-0.924	0.000	0.9314	0.7391	1
545	589	20.006	0.000	0.7485	0.6288	1
545	720	48.001	0.000	0.7290	0.6283	1
545	745	48.001	0.000	0.7144	0.6475	1
545	759	48.000	0.000	0.7144	0.6800	1
545	768	48.000	0.000	0.7266	0.6779	1
545	785	48.001	0.000	0.7169	0.6000	1
556	557	1.003	0.000	0.9734	0.7713	1
557	569	4.020	0.000	0.7344	0.3242	1
560	561	-15.974	0.000	0.9439	0.6381	1
560	562	21.982	0.000	0.9375	0.6216	1
561	562	37.956	0.000	0.9302	0.6040	1
562	749	-2.964	0.000	0.8346	0.3705	1
567	755	-17.974	0.000	0.7668	0.2268	1
567	833	-25.991	0.000	0.7135	0.2448	1
567	853	14.016	0.000	0.7179	0.2076	1
579	618	-15.994	0.000	0.8946	0.3719	1
579	635	14.015	0.000	0.9782	0.7202	1
579	705	-57.058	0.000	0.8207	0.4292	1
579	833	56.026	0.000	0.8427	0.6950	1
579	843	56.026	0.000	0.8043	0.6060	1
579	848	56.026	0.000	0.7731	0.5248	1
586	587	-167.923	0.000	0.7772	0.3302	1
587	588	-83.962	0.000	0.7403	0.3978	1
589	720	27.995	0.000	0.7962	0.5892	1
589	745	27.995	0.000	0.7917	0.5725	1
589	759	27.995	0.000	0.8089	0.6278	1
589	768	27.995	0.000	0.8062	0.6056	1
589	785	27.995	0.000	0.8015	0.6210	1
593	595	0.974	0.000	0.8352	0.3883	1
599	602	4.007	0.000	0.7545	0.6661	1
599	646	-15.995	0.000	0.7615	0.3603	1
599	655	14.016	0.000	0.8539	0.6604	1
599	681	14.016	0.000	0.7854	0.5186	1
599	714	-15.995	0.000	0.8330	0.6796	1
599	828	-43.042	0.000	0.7147	0.3788	1
607	632	14.016	0.000	0.7114	0.4719	1
608	619	0.984	0.000	0.7726	0.4179	1
608	687	16.032	0.000	0.8216	0.3257	1
608	789	16.032	0.000	0.7105	0.2588	1
611	616	30.011	0.000	0.8867	0.5876	1
611	688	28.032	0.000	0.8165	0.6203	1
611	803	-0.036	0.000	0.8362	0.7645	1
611	819	15.995	0.000	0.7493	0.4088	1
615	729	-0.000	0.000	0.7201	0.2456	1
615	762	-0.000	0.000	0.8635	0.4947	1
615	847	-14.016	0.000	0.8133	0.5911	1
616	688	-1.979	0.000	0.7749	0.5370	1
616	755	41.063	0.000	0.8243	0.5513	1
616	803	-30.047	0.000	0.7321	0.4694	1
616	819	-14.016	0.000	0.8179	0.4215	1
616	839	14.004	0.000	0.7354	0.4888	1
618	635	30.010	0.000	0.8857	0.3999	1
618	705	-41.064	0.000	0.7465	0.3482	1
618	833	72.020	0.000	0.7316	0.3028	1
624	687	-31.990	0.000	0.7103	0.2117	1
624	839	38.004	0.000	0.7371	0.2255	1
625	632	-73.042	0.000	0.7050	0.4063	1
625	688	27.995	0.000	0.7271	0.6534	1
625	803	-0.073	0.000	0.7820	0.6669	1
625	816	29.938	0.000	0.7772	0.3419	1
625	819	15.958	0.000	0.7436	0.4472	1
625	824	43.954	0.000	0.7793	0.5331	1
629	630	-5.015	0.000	0.7703	0.3285	1
629	833	-29.027	0.000	0.7356	0.2912	1
632	819	89.000	0.000	0.7119	0.3514	1
633	641	-0.000	0.000	0.9453	0.5299	1
633	679	-11.944	0.000	0.7904	0.3370	1
633	686	10.039	0.000	0.7028	0.5325	1
633	755	28.031	0.000	0.8967	0.6140	1
633	795	-83.037	0.000	0.8086	0.6241	1
635	705	-71.073	0.000	0.8413	0.4243	1
635	833	42.010	0.000	0.8717	0.5976	1
635	843	42.011	0.000	0.8347	0.5018	1
635	848	42.011	0.000	0.7968	0.4939	1
641	679	-11.944	0.000	0.7985	0.3590	1
641	686	10.039	0.000	0.7275	0.4145	1
641	755	28.031	0.000	0.8891	0.5010	1
641	795	-83.037	0.000	0.8050	0.5133	1
645	648	-43.990	0.000	0.7275	0.4774	1
646	655	30.010	0.000	0.7460	0.3714	1
646	681	30.011	0.000	0.7008	0.3491	1
652	656	43.042	0.000	0.9074	0.3680	1
654	780	-45.068	0.000	0.7409	0.5813	1
655	681	0.000	0.000	0.8678	0.5882	1
655	714	-30.010	0.000	0.8022	0.6121	1
655	737	-126.042	0.000	0.7035	0.4960	1
655	780	13.979	0.000	0.7487	0.5275	1
655	828	-57.058	0.000	0.7105	0.4105	1
656	657	67.988	0.000	0.7575	0.2715	1
656	664	111.030	0.000	0.8184	0.2649	1
656	725	-3.103	0.000	0.7208	0.2491	1
656	738	-3.103	0.000	0.7484	0.2523	1
657	664	43.043	0.000	0.7639	0.1823	1
662	665	43.042	0.000	0.9165	0.4555	1
674	675	187.028	0.000	0.7929	0.4216	1
679	686	21.982	0.000	0.7190	0.3493	1
679	755	39.975	0.000	0.7112	0.2651	1
679	804	17.943	0.000	0.7465	0.2994	1
681	780	13.979	0.000	0.7021	0.4151	1
682	795	-139.063	0.000	0.7329	0.5053	1
686	746	2.993	0.000	0.8110	0.6453	1
686	761	2.993	0.000	0.8600	0.6198	1
688	803	-28.068	0.000	0.7955	0.6237	1
690	692	2.004	0.000	0.7223	0.4316	1
690	694	18.010	0.000	0.8005	0.5109	1
694	695	-10.968	0.000	0.7033	0.4734	1
697	741	-33.948	0.000	0.7088	0.2773	1
698	717	-0.000	0.000	0.7834	0.4465	1
698	744	-0.000	0.000	0.7934	0.3337	1
698	774	-132.042	0.000	0.7550	0.2820	1
698	791	-162.052	0.000	0.7538	0.2910	1
698	799	-162.053	0.000	0.8266	0.4652	1
698	801	-162.053	0.000	0.7305	0.3828	1
698	812	-162.053	0.000	0.7896	0.3503	1
698	822	-162.053	0.000	0.7216	0.3657	1
700	701	-0.000	0.000	0.7810	0.3309	1
700	741	-19.932	0.000	0.8048	0.2462	1
700	749	-55.990	0.000	0.7520	0.3133	1
701	741	-19.932	0.000	0.7977	0.2554	1
701	744	-98.946	0.000	0.7198	0.2618	1
701	749	-55.990	0.000	0.7495	0.2663	1
705	833	113.084	0.000	0.8020	0.3690	1
705	843	113.084	0.000	0.7872	0.3169	1
705	848	113.084	0.000	0.7585	0.3317	1
716	755	-18.011	0.000	0.9201	0.5780	1
716	760	-15.000	0.000	0.9167	0.6191	1
716	833	-26.027	0.000	0.8128	0.4287	1
716	843	-26.027	0.000	0.8312	0.6117	1
716	848	-26.027	0.000	0.7946	0.3696	1
717	744	-0.000	0.000	0.7932	0.3656	1
717	778	0.000	0.000	0.7152	0.3392	1
718	748	0.000	0.000	0.9542	0.4601	1
718	770	0.001	0.000	0.9001	0.2807	1
718	777	117.997	0.000	0.8831	0.4418	1
718	788	117.997	0.000	0.8798	0.4013	1
718	791	180.064	0.000	0.7264	0.2288	1
718	801	180.064	0.000	0.7515	0.3260	1
719	797	-0.000	0.000	0.7679	0.5101	1
