feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
22	2.0	0.63662714	ISDB	http://www.wikidata.org/entity/Q115971538	OXKJLRMBXHKNLI-QRJUGERDSA-N	InChI=1S/C16H26O6/c1-10(2)5-6-12-14(3,18)16(20)13(21-4)11(17)7-8-15(16,19)9-22-12/h5,12-13,18-20H,6-9H2,1-4H3/t12-,13+,14-,15-,16-/m0/s1	CO[C@@H]1C(=O)CC[C@]2(O)CO[C@@H](CC=C(C)C)[C@](C)(O)[C@@]12O	C16H26O6	nan	314.17293855199995	(3S,4S,4aR,5S,8aS)-4,4a,8a-trihydroxy-5-methoxy-4-methyl-3-(3-methylbut-2-enyl)-3,5,7,8-tetrahydro-1H-isochromen-6-one	OXKJLRMBXHKNLI	Terpenoids	Meroterpenoids	Miscellaneous meroterpenoids	http://www.wikidata.org/entity/Q7254196	Pseudallescheria boydii	464781.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Microascales']	['Microascaceae']	['Unknown']	['Pseudallescheria']	['Pseudallescheria boydii']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	3	7.046508550643921	1	1	Alkaloids	0.5	Tryptophan alkaloids	0.5	Miscellaneous meroterpenoids	0.25
220	2.0	0.53753924	ISDB	http://www.wikidata.org/entity/Q27107556	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4	nan	161.068807832	4-(Acetyloxy)-2-azaniumylbutanoate	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.65015697479248	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
222	1.0	0.899342	ISDB	http://www.wikidata.org/entity/Q116907	RWSXRVCMGQZWBV-WDSKDSINSA-N	InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	C10H17N3O6S	nan	307.083806264	(2S)-2-azaniumyl-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoate	RWSXRVCMGQZWBV	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q134359	Aspergillus fumigatus	278828.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus fumigatus']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	2	7.597368001937866	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
224	2.0	0.56963784	ISDB	http://www.wikidata.org/entity/Q4673311	DTERQYGMUDWYAZ-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	CC(=O)NCCCC[C@H](N)C(=O)O	C8H16N2O3	nan	188.116092372	Acetyllysine	DTERQYGMUDWYAZ	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.77855134010315	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
227	1.0	0.65210944	ISDB	http://www.wikidata.org/entity/Q411461	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2	nan	208.121177752	Pilocarpine	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q18076363	Pilocarpus trachylophus	6125581.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus trachylophus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.6084377765655518	1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
228	1.0	0.62606484	ISDB	http://www.wikidata.org/entity/Q27140595	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)C[C@H](NC(=O)CN)C(=O)O	C8H16N2O3	nan	188.116092372	(2S)-2-[(2-azaniumylacetyl)amino]-4-methylpentanoate	DKEXFJVMVGETOO	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	9.50425934791565	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
23	2.0	0.40352598	ISDB	http://www.wikidata.org/entity/Q82271023	VJLXSTXGGXYQCT-DMTCNVIQSA-N	InChI=1S/C5H10N2O2/c6-3-1-2-7-4(3)5(8)9/h3-4,7H,1-2,6H2,(H,8,9)/t3-,4+/m1/s1	N[C@@H]1CCN[C@@H]1C(=O)O	C5H10N2O2	nan	130.07422756	(2S,3R)-3-aminopyrrolidin-1-ium-2-carboxylate	VJLXSTXGGXYQCT	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q3323803	Morchella crassipes	814104.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Pezizales']	['Morchellaceae']	['Unknown']	['Morchella']	['Morchella crassipes']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	3	6.11410391330719	1	14	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5
230	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27103475	COLNVLDHVKWLRT-UHFFFAOYSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	NC(Cc1ccccc1)C(=O)O	C9H11NO2	pos_1_1proton	165.078978592	L-Phenylalanine, 23	COLNVLDHVKWLRT	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
235	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27887010	ODHCTXKNWHHXJC-UHFFFAOYSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)	O=C1CCC(C(=O)O)N1	C5H7NO3	pos_1_1proton1isopropanol	129.042593084	DL-Pyroglutamic acid	ODHCTXKNWHHXJC	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	29	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
236	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27109943|http://www.wikidata.org/entity/Q10860583	KZSNJWFQEVHDMF-UHFFFAOYSA-N|KWIUHFFTVRNATP-UHFFFAOYSA-N	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)|InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	CC(C)C(N)C(=O)O|C[N+](C)(C)CC(=O)[O-]	C5H11NO2|C5H11NO2	pos_2MH|pos_2MH	117.078978592|117.078978592	2-Azaniumyl-3-methylbutanoate|Betaine	KZSNJWFQEVHDMF|KWIUHFFTVRNATP	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	3|3	7.5|7.5	1|1	29	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
238	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27102882	OUYCCCASQSFEME-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	NC(Cc1ccc(O)cc1)C(=O)O	C9H11NO3	pos_1_1proton1acetonitrile	181.073893212	L-Tyrosine, 24	OUYCCCASQSFEME	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
239	1.0	0.7881374	ISDB	http://www.wikidata.org/entity/Q27139416	VKGZCEJTCKHMRL-VWJPMABRSA-N	InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1	O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O	C14H17N5O8	nan	383.1077125039999	Succinyladenosine	VKGZCEJTCKHMRL	Carbohydrates	Nucleosides	Purine nucleos(t)ides	http://www.wikidata.org/entity/Q137155	Penicillium chrysogenum	226485.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium chrysogenum']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	6.152549505233765	1	-1	nan	nan	nan	nan	nan	nan
241	1.0	0.28328082	ISDB	http://www.wikidata.org/entity/Q27140573	MXPBQDFWIMBACQ-ACZMJKKPSA-N	InChI=1S/C11H19N3O6S2/c12-5(1-2-8(15)16)9(17)13-6(3-21)10(18)14-7(4-22)11(19)20/h5-7,21-22H,1-4,12H2,(H,13,17)(H,14,18)(H,15,16)(H,19,20)/t5-,6-,7-/m0/s1	N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)O	C11H19N3O6S2	nan	353.071527328	Glu-Cys-Cys	MXPBQDFWIMBACQ	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.133123278617859	1	-1	nan	nan	nan	nan	nan	nan
25	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q484583|http://www.wikidata.org/entity/Q27102952	ONIBWKKTOPOVIA-UHFFFAOYSA-N|AHLPHDHHMVZTML-UHFFFAOYSA-N	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)|InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	O=C(O)C1CCCN1|NCCCC(N)C(=O)O	C5H9NO2|C5H12N2O2	pos_1_1proton1ammonium|pos_1_1proton	115.063328528|132.089877624	Pyrrolidin-1-ium-2-carboxylate|5-Amino-2-azaniumylpentanoate	ONIBWKKTOPOVIA|AHLPHDHHMVZTML	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	3|3	7.5|7.5	1|1	16	Amino acids and Peptides	0.16666666666666666	Small peptides	0.16666666666666666	Aminoacids	0.16666666666666666
252	1.0	0.81133074	ISDB	http://www.wikidata.org/entity/Q179894	GHOKWGTUZJEAQD-UHFFFAOYSA-N	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	CC(C)(CO)C(O)C(=O)NCCC(=O)O	C9H17NO5	nan	219.110672644	DL-Pantothenic acid	GHOKWGTUZJEAQD	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	9.245322942733765	1	-1	nan	nan	nan	nan	nan	nan
256	1.0	0.49146387	ISDB	http://www.wikidata.org/entity/Q27103394	QIVBCDIJIAJPQS-UHFFFAOYSA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	NC(Cc1c[nH]c2ccccc12)C(=O)O	C11H12N2O2	nan	204.089877624	2-azaniumyl-3-(1H-indol-3-yl)propanoate	QIVBCDIJIAJPQS	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.465855479240417	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
26	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q7197255	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	O=C(O)C1CCCCN1	C6H11NO2	pos_1_1proton	129.078978592	Piperidine-2-carboxylate	HXEACLLIILLPRG	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
263	3.0	0.45700237	ISDB	http://www.wikidata.org/entity/Q27136932	MYFMARDICOWMQP-YUMQZZPRSA-N	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1	CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	C11H20N2O5	nan	260.13722174000003	gamma-Glu-leu	MYFMARDICOWMQP	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	8.828009486198425	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
264	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110168474	SRKDUNRNENAEJS-QJCXCHQMSA-N	InChI=1S/C16H26O4/c1-14(2)6-5-7-15(3)9-8-10(17)20-16(9,4)13(19)11(18)12(14)15/h9,11-13,18-19H,5-8H2,1-4H3/t9-,11-,12+,13+,15-,16+/m1/s1	CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)[C@@H](O)[C@H](O)[C@@H]12	C16H26O4	pos_1_minus1proton2potassium	282.183109312	Sterebin O	SRKDUNRNENAEJS	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	45	Terpenoids	0.5	Sesquiterpenoids	0.5	Drimane sesquiterpenoids	0.5
265	1.0	0.50252235	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IIRDTKBZINWQAW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.01008939743042	1	18	Terpenoids	0.03333333333333333	Triterpenoids	0.03333333333333333	Hydroxy fatty acids	0.03333333333333333
267	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27088641	KJTLQQUUPVSXIM-UHFFFAOYSA-N	InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)	CC(O)(CCO)CC(=O)O	C6H12O4	pos_1_1proton1isopropanol	148.073558864	Mevalonate	KJTLQQUUPVSXIM	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	18	Terpenoids	0.03333333333333333	Triterpenoids	0.03333333333333333	Hydroxy fatty acids	0.03333333333333333
272	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410154	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	3-Hydroxyoctanoic acid	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
274	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410154	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	3-Hydroxyoctanoic acid	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
275	1.0	0.8487529	ISDB	http://www.wikidata.org/entity/Q105115007	IKXVCSKDYINBFT-UHFFFAOYSA-N	InChI=1S/C13H10N2O2/c1-7(16)12-13-9(6-11(17)15-12)8-4-2-3-5-10(8)14-13/h2-6,14H,1H3,(H,15,17)	CC(=O)c1nc(O)cc2c1[nH]c1ccccc12	C13H10N2O2	nan	226.07422756	Sphecoline G	IKXVCSKDYINBFT	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	http://www.wikidata.org/entity/Q10610583	Ophiocordyceps sphecocephala	1041502.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Ophiocordycipitaceae']	['Unknown']	['Ophiocordyceps']	['Ophiocordyceps sphecocephala']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	6.39501166343689	1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
277	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q181354	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S	pos_1_1sodium	244.088163372	Biotin	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	27	Alkaloids	0.2	Histidine alkaloids	0.2	Imidazole alkaloids	0.2
