CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
95	101	-0.141	0.000	0.9859	0.8891	1
95	103	128.926	0.000	0.7890	0.6315	1
95	104	128.938	0.000	0.7732	0.5640	1
95	160	128.955	0.000	0.7157	0.6418	1
95	206	129.895	0.000	0.7563	0.3932	1
95	208	129.876	0.000	0.7563	0.3932	1
95	210	146.912	0.000	0.7346	0.4956	1
95	216	129.922	0.000	0.7327	0.4110	1
95	217	128.938	0.000	0.7775	0.5297	1
95	218	146.948	0.000	0.7175	0.4655	1
95	258	146.839	0.000	0.7044	0.5205	1
96	130	17.993	0.000	0.7733	0.5865	1
96	278	-57.021	0.000	0.8266	0.4334	1
96	360	-98.236	0.000	0.7433	0.4295	1
97	100	-9.984	0.000	0.7418	0.7622	1
97	103	-28.007	0.000	0.8781	0.7738	1
97	104	-27.995	0.000	0.8750	0.7579	1
97	105	-28.998	0.000	0.8005	0.7347	1
97	131	-42.010	0.000	0.8413	0.8446	1
97	153	-29.993	0.000	0.8196	0.6683	1
97	160	-27.977	0.000	0.8381	0.7785	1
97	171	-28.031	0.000	0.8065	0.7931	1
97	172	-12.036	0.000	0.7464	0.6233	1
97	186	-41.993	0.000	0.7431	0.6363	1
97	189	-42.010	0.000	0.7335	0.7127	1
97	197	-42.010	0.000	0.8046	0.7941	1
97	210	-10.021	0.000	0.7689	0.7737	1
97	217	-27.995	0.000	0.8704	0.7357	1
97	218	-9.984	0.000	0.7345	0.5944	1
97	220	-42.010	0.000	0.7710	0.7043	1
97	230	-46.021	0.000	0.7379	0.6732	1
98	106	15.977	0.000	0.7591	0.6350	1
99	100	17.027	0.000	0.9255	0.8742	1
99	101	-130.063	0.000	0.7615	0.5778	1
99	103	-0.996	0.000	0.8995	0.8523	1
99	104	-0.984	0.000	0.9024	0.8546	1
99	135	-42.047	0.000	0.8702	0.7211	1
99	160	-0.966	0.000	0.8139	0.7062	1
99	171	-1.020	0.000	0.7684	0.7081	1
99	206	-0.027	0.000	0.9647	0.7087	1
99	208	-0.046	0.000	0.9647	0.7087	1
99	210	16.990	0.000	0.9540	0.8403	1
99	216	0.000	0.000	0.9605	0.7866	1
99	217	-0.984	0.000	0.8836	0.7292	1
99	218	17.027	0.000	0.9399	0.7883	1
99	258	16.918	0.000	0.8621	0.7828	1
100	103	-18.023	0.000	0.9389	0.8201	1
100	104	-18.010	0.000	0.9302	0.7209	1
100	160	-17.993	0.000	0.8681	0.6101	1
100	171	-18.047	0.000	0.8289	0.6468	1
100	172	-2.052	0.000	0.7284	0.6478	1
100	205	0.948	0.000	0.7226	0.5051	1
100	206	-17.053	0.000	0.8757	0.7042	1
100	208	-17.072	0.000	0.8757	0.7042	1
100	210	-0.036	0.000	0.9692	0.8421	1
100	216	-17.026	0.000	0.9010	0.7842	1
100	217	-18.010	0.000	0.9282	0.8287	1
100	218	0.000	0.000	0.9627	0.7924	1
100	230	-36.036	0.000	0.7733	0.7027	1
100	235	-60.057	0.000	0.7316	0.5939	1
100	258	-0.109	0.000	0.8579	0.6840	1
101	103	129.067	0.000	0.7836	0.6584	1
101	104	129.079	0.000	0.7659	0.5778	1
101	105	128.076	0.000	0.7007	0.6281	1
101	160	129.096	0.000	0.7019	0.6165	1
101	206	130.036	0.000	0.7474	0.4119	1
101	208	130.017	0.000	0.7474	0.4119	1
101	210	147.053	0.000	0.7302	0.5170	1
101	216	130.063	0.000	0.7241	0.4309	1
101	217	129.079	0.000	0.7756	0.5629	1
101	218	147.089	0.000	0.7125	0.4796	1
103	104	0.012	0.000	0.9758	0.8142	1
103	105	-0.991	0.000	0.8780	0.7274	1
103	160	0.030	0.000	0.8862	0.6246	1
103	171	-0.024	0.000	0.8243	0.5883	1
103	205	18.970	0.000	0.7983	0.5481	1
103	206	0.970	0.000	0.8774	0.5997	1
103	208	0.950	0.000	0.8774	0.5997	1
103	210	17.986	0.000	0.9611	0.8192	1
103	216	0.996	0.000	0.8631	0.6676	1
103	217	0.012	0.000	0.9605	0.8448	1
103	218	18.023	0.000	0.9520	0.7871	1
103	258	17.914	0.000	0.8392	0.6840	1
104	105	-1.003	0.000	0.8626	0.6562	1
104	135	-41.063	0.000	0.7200	0.7805	1
104	160	0.017	0.000	0.8848	0.6376	1
104	171	-0.036	0.000	0.8352	0.6617	1
104	205	18.958	0.000	0.7864	0.4958	1
104	206	0.957	0.000	0.8776	0.5709	1
104	208	0.938	0.000	0.8776	0.5709	1
104	210	17.974	0.000	0.9485	0.7242	1
104	216	0.984	0.000	0.8666	0.6292	1
104	217	0.000	0.000	0.9590	0.7718	1
104	218	18.010	0.000	0.9497	0.7489	1
104	258	17.901	0.000	0.8332	0.6715	1
105	160	1.021	0.000	0.8658	0.7672	1
105	171	0.967	0.000	0.8111	0.6904	1
105	217	1.003	0.000	0.8632	0.5718	1
105	235	-41.044	0.000	0.7267	0.6562	1
107	185	-0.000	0.000	0.9540	0.7895	1
107	187	43.990	0.000	0.8938	0.6719	1
107	199	-0.000	0.000	0.9425	0.7461	1
108	386	-283.264	0.000	0.7268	0.4496	1
109	330	-228.173	0.000	0.8564	0.6609	1
109	353	-256.204	0.000	0.8827	0.6726	1
109	361	-282.220	0.000	0.8426	0.5460	1
109	368	-100.258	0.000	0.7053	0.4718	1
109	370	-370.272	0.000	0.7741	0.4769	1
109	371	-284.235	0.000	0.8305	0.5475	1
109	380	-310.251	0.000	0.9088	0.6308	1
109	389	-310.251	0.000	0.7878	0.6233	1
109	392	-312.267	0.000	0.8985	0.7222	1
109	397	-312.267	0.000	0.7166	0.5536	1
109	399	-574.496	0.000	0.9084	0.6774	1
109	403	-338.283	0.000	0.9077	0.6966	1
109	406	-338.282	0.000	0.7815	0.6254	1
109	433	-574.496	0.000	0.9072	0.7135	1
109	453	-574.496	0.000	0.9012	0.7233	1
109	457	-464.387	0.000	0.8988	0.5901	1
109	460	-574.496	0.000	0.9483	0.8161	1
109	470	-466.402	0.000	0.8774	0.6847	1
109	474	-492.418	0.000	0.9405	0.7647	1
109	476	-576.511	0.000	0.9296	0.7388	1
109	483	-518.433	0.000	0.9283	0.7146	1
109	485	-606.486	0.000	0.9217	0.7027	1
109	486	-576.511	0.000	0.8401	0.6565	1
109	497	-494.434	0.000	0.8904	0.6710	1
109	503	-520.449	0.000	0.9431	0.7221	1
109	504	-546.465	0.000	0.9201	0.7202	1
110	154	1.047	0.000	0.7377	0.6568	1
110	170	0.000	0.000	0.9306	0.8426	1
110	222	1.047	0.000	0.7647	0.6826	1
111	193	-0.000	0.000	0.9682	0.7180	1
111	374	-210.198	0.000	0.8269	0.7100	1
111	388	-258.196	0.000	0.7850	0.5740	1
111	389	-236.214	0.000	0.7756	0.7631	1
111	396	-260.212	0.000	0.8075	0.6080	1
111	397	-238.230	0.000	0.8306	0.7216	1
111	406	-264.246	0.000	0.7045	0.6897	1
111	411	-266.261	0.000	0.8199	0.6936	1
112	176	79.966	0.000	0.7022	0.5928	1
112	177	97.977	0.000	0.7437	0.5924	1
112	195	97.977	0.000	0.7549	0.6589	1
112	196	79.966	0.000	0.7812	0.6414	1
113	159	155.956	0.000	0.7039	0.3075	1
113	275	153.995	0.000	0.8309	0.4098	1
113	292	206.894	0.000	0.8354	0.5636	1
113	306	38.815	0.000	0.7083	0.5176	1
113	325	150.831	0.000	0.8505	0.4916	1
113	335	119.970	0.000	0.8933	0.5570	1
113	351	157.947	0.000	0.7163	0.4028	1
113	364	232.056	0.000	0.7164	0.4421	1
113	367	96.785	0.000	0.7168	0.3505	1
114	149	42.233	0.000	0.8262	0.7858	1
114	161	42.021	0.000	0.7805	0.6773	1
114	180	42.233	0.000	0.8032	0.7105	1
114	190	42.243	0.000	0.8177	0.7601	1
114	201	42.010	0.000	0.8199	0.7380	1
114	202	41.007	0.000	0.7470	0.6645	1
114	204	41.014	0.000	0.7477	0.5965	1
114	212	42.233	0.000	0.8142	0.6986	1
114	219	42.233	0.000	0.8116	0.7141	1
115	146	-22.071	0.000	0.7119	0.3170	1
115	147	59.005	0.000	0.7389	0.3881	1
115	157	-24.087	0.000	0.8101	0.2755	1
115	159	-22.071	0.000	0.7391	0.3017	1
115	175	59.005	0.000	0.7923	0.3997	1
115	269	0.872	0.000	0.7455	0.6219	1
115	322	-59.185	0.000	0.7662	0.3714	1
115	349	44.899	0.000	0.7929	0.4435	1
116	163	241.066	0.000	0.7428	0.4860	1
116	251	123.006	0.000	0.7330	0.4544	1
116	324	90.832	0.000	0.7353	0.4719	1
117	126	-0.502	0.000	0.9638	0.8521	1
117	143	0.000	0.000	0.9598	0.8069	1
117	152	0.028	0.000	0.9616	0.8660	1
117	203	-0.038	0.000	0.9740	0.8464	1
118	147	0.000	0.000	0.9022	0.6731	1
118	155	-201.999	0.000	0.8174	0.4492	1
118	156	-186.026	0.000	0.7535	0.4758	1
118	157	-83.091	0.000	0.7203	0.3710	1
118	158	7.002	0.000	0.8191	0.6404	1
118	159	-81.076	0.000	0.7319	0.4570	1
118	163	20.008	0.000	0.7375	0.4777	1
118	174	-12.977	0.000	0.7518	0.4718	1
118	175	-0.000	0.000	0.9504	0.7459	1
118	227	-65.081	0.000	0.7451	0.4640	1
118	234	-0.054	0.000	0.8898	0.6801	1
118	245	-73.057	0.000	0.7844	0.3514	1
118	251	-98.052	0.000	0.7693	0.4986	1
118	259	-117.083	0.000	0.7622	0.4515	1
118	275	-83.037	0.000	0.7605	0.4853	1
118	281	-71.078	0.000	0.8459	0.6438	1
118	286	-199.082	0.000	0.7952	0.4447	1
118	291	-74.164	0.000	0.7741	0.5017	1
118	292	-30.137	0.000	0.7821	0.4582	1
118	299	-129.119	0.000	0.7717	0.3519	1
118	320	-102.195	0.000	0.7787	0.4729	1
118	321	-58.169	0.000	0.7922	0.4932	1
118	324	-130.226	0.000	0.7770	0.5175	1
118	325	-86.200	0.000	0.7762	0.5474	1
118	329	-155.062	0.000	0.7574	0.3608	1
118	344	-128.210	0.000	0.7223	0.5293	1
118	345	-158.257	0.000	0.7632	0.4559	1
118	347	-54.137	0.000	0.7493	0.3427	1
118	351	-79.085	0.000	0.7198	0.5014	1
118	356	-156.242	0.000	0.7775	0.5896	1
118	367	-140.247	0.000	0.7361	0.5449	1
118	368	-140.283	0.000	0.7573	0.3523	1
118	372	-214.320	0.000	0.7860	0.4708	1
118	449	-325.266	0.000	0.7174	0.3882	1
119	140	-13.007	0.000	0.9183	0.7950	1
119	142	2.502	0.000	0.7428	0.4144	1
119	151	212.008	0.000	0.8201	0.7216	1
119	166	-29.002	0.000	0.9413	0.7332	1
119	221	-13.007	0.000	0.9026	0.6766	1
119	511	211.984	0.000	0.7262	0.5438	1
120	144	0.000	0.000	0.9184	0.6998	1
120	183	-0.000	0.000	0.9399	0.7777	1
120	490	-31.042	0.000	0.7456	0.5697	1
120	492	-31.042	0.000	0.7145	0.5012	1
120	496	-31.042	0.000	0.7649	0.5986	1
120	510	-31.042	0.000	0.7130	0.5353	1
120	511	-1.008	0.000	0.8499	0.6829	1
120	512	-31.042	0.000	0.7180	0.5605	1
120	513	-1.008	0.000	0.8715	0.6059	1
120	514	-31.042	0.000	0.7131	0.5209	1
120	516	-1.008	0.000	0.8922	0.7097	1
120	517	-54.034	0.000	0.7905	0.5401	1
120	518	-31.042	0.000	0.7452	0.5825	1
120	524	-1.008	0.000	0.8535	0.6393	1
120	525	-39.011	0.000	0.7012	0.5293	1
120	526	-39.011	0.000	0.7004	0.4842	1
120	527	-1.008	0.000	0.8743	0.6009	1
121	149	-1.804	0.000	0.7062	0.4493	1
121	150	-40.031	0.000	0.8158	0.7355	1
121	161	-2.016	0.000	0.7105	0.4987	1
121	190	-1.795	0.000	0.7085	0.4686	1
121	201	-2.027	0.000	0.7027	0.4682	1
121	225	-15.960	0.000	0.7276	0.6661	1
121	228	-16.031	0.000	0.7174	0.6701	1
121	238	-50.016	0.000	0.8403	0.6657	1
121	240	-56.063	0.000	0.7806	0.5869	1
122	127	-180.064	0.000	0.8004	0.6299	1
124	145	-0.000	0.000	0.9920	0.8741	1
124	150	51.988	0.000	0.7277	0.5465	1
124	182	-0.000	0.000	0.9942	0.8891	1
124	277	-1.966	0.000	0.7557	0.5725	1
124	383	-0.068	0.000	0.9162	0.6206	1
125	188	-0.000	0.000	0.8095	0.6030	1
125	213	0.000	0.000	0.7704	0.6072	1
125	386	-356.125	0.000	0.7136	0.4098	1
126	143	0.502	0.000	0.9471	0.8160	1
126	152	0.529	0.000	0.9630	0.8589	1
126	203	0.464	0.000	0.9655	0.8515	1
130	278	-75.014	0.000	0.7258	0.5714	1
131	132	-87.032	0.000	0.7972	0.7421	1
131	189	-0.000	0.000	0.8011	0.6526	1
131	197	-0.000	0.000	0.8806	0.8050	1
131	220	-0.000	0.000	0.8969	0.7515	1
131	319	-84.094	0.000	0.7626	0.6859	1
132	165	-1.962	0.000	0.8317	0.7550	1
132	189	87.032	0.000	0.7300	0.5563	1
132	197	87.032	0.000	0.8255	0.6849	1
132	220	87.032	0.000	0.7713	0.6375	1
132	229	129.027	0.000	0.7674	0.6780	1
132	263	-12.037	0.000	0.7802	0.5535	1
132	319	2.938	0.000	0.7531	0.5629	1
134	140	316.046	0.000	0.8792	0.5848	1
134	179	396.013	0.000	0.7973	0.4528	1
134	191	396.013	0.000	0.7769	0.4325	1
135	206	42.020	0.000	0.8448	0.7059	1
135	208	42.001	0.000	0.8448	0.7059	1
135	217	41.063	0.000	0.7585	0.8177	1
136	163	132.042	0.000	0.8255	0.5118	1
136	178	-28.017	0.000	0.8777	0.4771	1
136	179	-12.022	0.000	0.9262	0.7547	1
136	191	-12.022	0.000	0.9126	0.7434	1
136	198	-28.017	0.000	0.8964	0.5264	1
136	223	-12.022	0.000	0.7809	0.5296	1
137	138	-0.897	0.000	0.8357	0.6277	1
137	140	37.059	0.000	0.7936	0.6784	1
137	221	37.058	0.000	0.7753	0.5859	1
137	254	87.032	0.000	0.7128	0.5367	1
139	231	40.006	0.000	0.8607	0.5565	1
140	166	-15.995	0.000	0.9411	0.8215	1
140	179	79.967	0.000	0.9631	0.7062	1
140	191	79.967	0.000	0.9531	0.6505	1
140	223	79.967	0.000	0.8464	0.5216	1
140	254	49.974	0.000	0.9213	0.6051	1
143	152	0.028	0.000	0.9705	0.8289	1
143	203	-0.038	0.000	0.9611	0.8505	1
144	183	-0.000	0.000	0.9196	0.6832	1
144	490	-31.042	0.000	0.7366	0.4813	1
144	492	-31.042	0.000	0.7012	0.4051	1
144	496	-31.042	0.000	0.7258	0.4437	1
144	511	-1.008	0.000	0.8695	0.7111	1
144	513	-1.008	0.000	0.9051	0.7104	1
144	516	-1.008	0.000	0.8802	0.6414	1
144	517	-54.034	0.000	0.7980	0.5276	1
144	518	-31.042	0.000	0.7009	0.4182	1
144	524	-1.008	0.000	0.8679	0.6846	1
144	526	-39.011	0.000	0.7064	0.4403	1
144	527	-1.008	0.000	0.8786	0.6186	1
145	182	-0.000	0.000	0.9932	0.8912	1
145	277	-1.966	0.000	0.7565	0.5345	1
145	383	-0.068	0.000	0.9188	0.6206	1
146	157	-2.016	0.000	0.7624	0.6058	1
146	159	-0.000	0.000	0.8195	0.7081	1
146	227	15.995	0.000	0.8306	0.5730	1
146	275	-1.961	0.000	0.7359	0.4404	1
147	151	20.992	0.000	0.7037	0.5306	1
147	158	7.002	0.000	0.7917	0.6143	1
147	175	-0.000	0.000	0.9098	0.7215	1
147	200	7.002	0.000	0.7844	0.5636	1
147	234	-0.054	0.000	0.8768	0.7239	1
147	275	-83.037	0.000	0.7127	0.4395	1
147	321	-58.169	0.000	0.7659	0.5895	1
147	325	-86.200	0.000	0.7244	0.4129	1
149	150	-38.227	0.000	0.7964	0.6082	1
149	161	-0.212	0.000	0.9523	0.8456	1
149	180	0.000	0.000	0.9862	0.8717	1
149	190	0.009	0.000	0.9906	0.9001	1
149	201	-0.223	0.000	0.9855	0.8589	1
149	202	-1.226	0.000	0.8474	0.8362	1
149	204	-1.220	0.000	0.8690	0.7779	1
149	212	-0.000	0.000	0.9898	0.8850	1
149	219	-0.000	0.000	0.9905	0.8859	1
150	161	38.015	0.000	0.7488	0.5470	1
150	180	38.227	0.000	0.7782	0.6119	1
150	190	38.237	0.000	0.7901	0.6297	1
150	201	38.004	0.000	0.7894	0.6099	1
150	212	38.227	0.000	0.7899	0.6404	1
150	219	38.227	0.000	0.7899	0.6461	1
150	231	-16.031	0.000	0.9011	0.7400	1
150	237	-16.031	0.000	0.8396	0.6933	1
150	240	-16.031	0.000	0.8212	0.7191	1
150	383	-52.056	0.000	0.7447	0.4907	1
151	157	-104.084	0.000	0.7094	0.3319	1
151	158	-13.990	0.000	0.8932	0.7144	1
151	163	-0.984	0.000	0.9455	0.7763	1
151	175	-20.992	0.000	0.7076	0.5419	1
151	181	-29.985	0.000	0.8501	0.6851	1
151	200	-13.990	0.000	0.8669	0.5618	1
151	234	-21.046	0.000	0.7198	0.6509	1
151	251	-119.044	0.000	0.7060	0.4589	1
151	275	-104.029	0.000	0.7991	0.4902	1
151	291	-95.156	0.000	0.7297	0.4066	1
151	304	-120.032	0.000	0.8099	0.5701	1
151	321	-79.161	0.000	0.7393	0.4276	1
151	324	-151.218	0.000	0.7416	0.4646	1
151	335	-138.054	0.000	0.7903	0.4190	1
151	372	-235.312	0.000	0.7454	0.3961	1
151	408	-112.114	0.000	0.7098	0.4766	1
151	511	-0.024	0.000	0.7271	0.6117	1
152	203	-0.065	0.000	0.9714	0.8327	1
153	164	-44.026	0.000	0.8654	0.7879	1
153	186	-12.000	0.000	0.7162	0.6788	1
153	229	29.977	0.000	0.7569	0.6878	1
154	165	57.021	0.000	0.7833	0.7699	1
154	170	-1.047	0.000	0.8110	0.6405	1
154	222	0.000	0.000	0.9684	0.8550	1
155	156	15.974	0.000	0.8515	0.4481	1
155	157	118.908	0.000	0.8011	0.3082	1
155	320	99.805	0.000	0.8664	0.5579	1
155	356	45.758	0.000	0.7347	0.3112	1
155	367	61.753	0.000	0.7710	0.3996	1
155	372	-12.320	0.000	0.9018	0.6574	1
156	157	102.934	0.000	0.7241	0.3335	1
156	158	193.027	0.000	0.7639	0.4162	1
156	163	206.034	0.000	0.7316	0.3924	1
156	175	186.025	0.000	0.7291	0.3952	1
156	227	120.945	0.000	0.7119	0.3881	1
156	259	68.942	0.000	0.7859	0.3919	1
156	275	102.989	0.000	0.7632	0.4430	1
156	286	-13.056	0.000	0.7926	0.3885	1
156	324	55.799	0.000	0.7391	0.3609	1
156	325	99.826	0.000	0.7366	0.3885	1
156	345	27.768	0.000	0.7537	0.3960	1
156	359	48.778	0.000	0.7800	0.3215	1
157	158	90.093	0.000	0.7850	0.3922	1
157	159	2.016	0.000	0.8020	0.6664	1
157	163	103.100	0.000	0.7572	0.3149	1
157	175	83.091	0.000	0.7137	0.3502	1
157	200	90.093	0.000	0.8160	0.4145	1
157	227	18.011	0.000	0.8175	0.5352	1
157	245	10.034	0.000	0.8150	0.2899	1
157	259	-33.992	0.000	0.7745	0.3378	1
157	275	0.055	0.000	0.7454	0.3314	1
157	278	-17.956	0.000	0.7608	0.4388	1
157	281	12.014	0.000	0.7770	0.3100	1
157	286	-115.991	0.000	0.7894	0.3042	1
157	291	8.928	0.000	0.7660	0.3579	1
157	292	52.954	0.000	0.7631	0.3439	1
157	320	-19.104	0.000	0.7562	0.3211	1
157	321	24.923	0.000	0.7636	0.3352	1
157	324	-47.135	0.000	0.7455	0.3277	1
157	325	-3.109	0.000	0.7347	0.3190	1
157	345	-75.166	0.000	0.7398	0.2996	1
157	347	28.954	0.000	0.7961	0.3346	1
157	408	-8.030	0.000	0.7151	0.3106	1
158	159	-88.078	0.000	0.7432	0.4286	1
158	163	13.006	0.000	0.8300	0.6148	1
158	174	-19.979	0.000	0.7315	0.4539	1
158	175	-7.002	0.000	0.8020	0.5248	1
158	181	-15.995	0.000	0.8368	0.8279	1
158	200	0.000	0.000	0.9480	0.6723	1
158	227	-72.083	0.000	0.7816	0.3818	1
158	234	-7.056	0.000	0.7691	0.6088	1
158	245	-80.059	0.000	0.8854	0.5109	1
158	251	-105.054	0.000	0.8313	0.6295	1
158	253	-18.108	0.000	0.7497	0.4478	1
158	275	-90.039	0.000	0.8201	0.4273	1
158	281	-78.079	0.000	0.8190	0.4340	1
158	292	-37.139	0.000	0.8168	0.4912	1
158	294	-97.160	0.000	0.7027	0.4277	1
158	304	-106.042	0.000	0.8377	0.5658	1
158	321	-65.171	0.000	0.8313	0.5254	1
158	324	-137.228	0.000	0.8217	0.5066	1
158	325	-93.202	0.000	0.8127	0.4292	1
158	356	-163.244	0.000	0.7142	0.4149	1
158	367	-147.249	0.000	0.7361	0.4516	1
158	511	13.967	0.000	0.7135	0.5814	1
159	175	81.076	0.000	0.7153	0.3884	1
159	200	88.078	0.000	0.7208	0.3242	1
159	227	15.995	0.000	0.8495	0.6622	1
159	245	8.019	0.000	0.7215	0.2554	1
159	275	-1.961	0.000	0.7189	0.4048	1
159	281	9.998	0.000	0.7289	0.3656	1
159	286	-118.006	0.000	0.7278	0.3183	1
159	291	6.912	0.000	0.7055	0.3826	1
159	292	50.938	0.000	0.7248	0.3749	1
159	294	-9.083	0.000	0.7370	0.5094	1
159	299	-48.044	0.000	0.7071	0.2511	1
159	322	-37.114	0.000	0.7096	0.3860	1
159	324	-49.150	0.000	0.7105	0.4298	1
159	325	-5.124	0.000	0.7143	0.4232	1
159	326	-65.145	0.000	0.7091	0.4129	1
159	351	1.991	0.000	0.7792	0.6324	1
159	359	-56.172	0.000	0.7203	0.3145	1
159	372	-133.244	0.000	0.7011	0.2973	1
160	171	-0.054	0.000	0.9303	0.7569	1
160	205	18.941	0.000	0.7343	0.4013	1
160	206	0.940	0.000	0.7668	0.4094	1
160	208	0.921	0.000	0.7668	0.4094	1
160	210	17.957	0.000	0.8787	0.6150	1
160	216	0.967	0.000	0.7946	0.5576	1
160	217	-0.017	0.000	0.8749	0.5719	1
160	218	17.993	0.000	0.8648	0.5738	1
160	235	-42.064	0.000	0.7152	0.7635	1
160	258	17.884	0.000	0.8285	0.6187	1
161	180	0.212	0.000	0.9591	0.8766	1
161	190	0.221	0.000	0.9643	0.9028	1
161	201	-0.011	0.000	0.9508	0.8523	1
161	202	-1.014	0.000	0.7966	0.6049	1
161	204	-1.008	0.000	0.8354	0.6807	1
161	212	0.212	0.000	0.9533	0.8561	1
161	219	0.212	0.000	0.9565	0.8727	1
163	174	-32.985	0.000	0.7771	0.5846	1
163	175	-20.008	0.000	0.7246	0.4347	1
163	200	-13.006	0.000	0.8110	0.4525	1
163	259	-137.091	0.000	0.8076	0.4414	1
163	275	-103.045	0.000	0.8129	0.4886	1
163	281	-91.086	0.000	0.8631	0.6014	1
163	304	-119.048	0.000	0.7714	0.5851	1
163	316	-25.020	0.000	0.7534	0.6261	1
163	324	-150.234	0.000	0.7967	0.4324	1
163	335	-137.070	0.000	0.8543	0.4973	1
163	349	-34.114	0.000	0.7588	0.5717	1
163	359	-157.255	0.000	0.8647	0.5053	1
163	364	-24.984	0.000	0.8274	0.5595	1
163	408	-111.130	0.000	0.7730	0.5666	1
163	417	-24.984	0.000	0.8626	0.6709	1
163	511	0.960	0.000	0.7015	0.6154	1
164	229	74.004	0.000	0.7420	0.6678	1
165	222	-57.021	0.000	0.7714	0.7651	1
165	263	-10.075	0.000	0.7987	0.6091	1
166	178	79.967	0.000	0.9573	0.6963	1
166	198	79.967	0.000	0.9389	0.6552	1
166	221	15.995	0.000	0.9222	0.6783	1
167	169	17.027	0.000	0.7849	0.6959	1
167	172	49.979	0.000	0.7604	0.6555	1
167	192	49.979	0.000	0.7476	0.5656	1
167	230	15.995	0.000	0.8222	0.8499	1
167	256	-23.016	0.000	0.7234	0.7840	1
169	255	-23.016	0.000	0.8410	0.7042	1
170	222	1.047	0.000	0.8245	0.6300	1
171	206	0.994	0.000	0.7265	0.4308	1
171	208	0.974	0.000	0.7265	0.4308	1
171	210	18.010	0.000	0.8477	0.7034	1
171	216	1.020	0.000	0.7694	0.6705	1
171	217	0.036	0.000	0.8255	0.5840	1
171	218	18.047	0.000	0.8335	0.6645	1
171	235	-42.011	0.000	0.7269	0.7265	1
171	258	17.938	0.000	0.8041	0.6901	1
172	192	0.000	0.000	0.9703	0.7554	1
172	210	2.016	0.000	0.7828	0.6738	1
172	218	2.052	0.000	0.7711	0.6496	1
172	225	-56.950	0.000	0.7035	0.6426	1
172	228	-57.021	0.000	0.7037	0.6963	1
172	230	-33.984	0.000	0.9500	0.7175	1
173	331	149.853	0.000	0.7579	0.6258	1
174	175	12.977	0.000	0.7292	0.4802	1
174	227	-52.104	0.000	0.7083	0.3700	1
174	242	-76.054	0.000	0.7573	0.4115	1
174	245	-60.080	0.000	0.8109	0.4985	1
174	251	-85.075	0.000	0.7560	0.4645	1
174	259	-104.107	0.000	0.7927	0.5063	1
174	275	-70.060	0.000	0.7314	0.4402	1
174	325	-73.223	0.000	0.7064	0.3706	1
174	356	-143.265	0.000	0.7149	0.3898	1
174	417	8.001	0.000	0.7306	0.5822	1
174	494	5.927	0.000	0.7456	0.6199	1
175	227	-65.081	0.000	0.7367	0.4437	1
175	234	-0.054	0.000	0.9015	0.7381	1
175	251	-98.052	0.000	0.7588	0.4983	1
175	253	-11.106	0.000	0.7150	0.5314	1
175	275	-83.037	0.000	0.7798	0.5194	1
175	281	-71.077	0.000	0.8144	0.5876	1
175	291	-74.163	0.000	0.7723	0.5213	1
175	292	-30.137	0.000	0.7759	0.5022	1
175	320	-102.195	0.000	0.7727	0.5004	1
175	321	-58.169	0.000	0.7845	0.5192	1
175	324	-130.226	0.000	0.7625	0.4842	1
175	325	-86.200	0.000	0.7510	0.4034	1
175	351	-79.085	0.000	0.7054	0.4513	1
175	356	-156.242	0.000	0.7454	0.4654	1
176	177	18.011	0.000	0.7482	0.4349	1
176	195	18.011	0.000	0.8452	0.5858	1
176	196	0.000	0.000	0.9613	0.8768	1
177	195	0.000	0.000	0.8743	0.7180	1
177	196	-18.011	0.000	0.8152	0.4840	1
178	179	15.995	0.000	0.9009	0.5816	1
178	191	15.995	0.000	0.8799	0.5698	1
178	223	15.995	0.000	0.8128	0.6045	1
179	191	0.000	0.000	0.9819	0.8456	1
179	198	-15.995	0.000	0.8811	0.4635	1
179	221	-79.967	0.000	0.9287	0.5315	1
179	223	0.000	0.000	0.8542	0.5776	1
179	239	-116.011	0.000	0.7994	0.5511	1
179	254	-29.993	0.000	0.9302	0.6393	1
179	332	76.939	0.000	0.8377	0.4181	1
180	190	0.009	0.000	0.9916	0.9237	1
180	201	-0.223	0.000	0.9867	0.8832	1
180	202	-1.226	0.000	0.8369	0.7346	1
180	204	-1.220	0.000	0.8774	0.8375	1
180	212	-0.000	0.000	0.9881	0.8847	1
180	219	-0.000	0.000	0.9905	0.8952	1
181	200	15.995	0.000	0.8186	0.6637	1
181	299	-120.126	0.000	0.7221	0.3977	1
182	277	-1.965	0.000	0.7600	0.5345	1
182	383	-0.068	0.000	0.9230	0.6568	1
183	490	-31.042	0.000	0.7686	0.5735	1
183	492	-31.042	0.000	0.7328	0.4865	1
183	496	-31.042	0.000	0.7733	0.5615	1
183	510	-31.042	0.000	0.7153	0.4719	1
183	511	-1.008	0.000	0.8437	0.6201	1
183	512	-31.042	0.000	0.7215	0.4766	1
183	513	-1.008	0.000	0.8805	0.6537	1
183	514	-31.042	0.000	0.7329	0.5085	1
183	516	-1.008	0.000	0.8905	0.6933	1
183	517	-54.034	0.000	0.7996	0.4871	1
183	518	-31.042	0.000	0.7460	0.5416	1
183	524	-1.008	0.000	0.8262	0.5605	1
183	525	-39.011	0.000	0.7334	0.5673	1
183	526	-39.011	0.000	0.7415	0.5101	1
