formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C12H22O11	[M + K]+	C12H22O11	0.9748743718592967	9.4141180546385	3.3063921572537156	6.1077258973847846	1	0.0	-2.2242767345232064	2.2242767345232064	-1.5734911984520996		381.07877	34.62	113_mapp_batch_00114_sirius_113	113
1	C8H16N4O3	[M + H]+	C8H16N4O3	0.9999999999999999	75.2909833182215	72.98663807667765	2.304345241543854	32	0.9796151303909342	4.4015282433803575	4.4015282433803575	-0.3077615243346941		217.12945	35.94	114_mapp_batch_00114_sirius_114	114
1	C6H12O6	[M + Na]+	C6H12O6	0.9999999999999999	8.638081891903965	3.4618899326627597	5.176191959241206	1	0.0	0.46882364820112643	0.46882364820112643	0.3013794867457792		203.05267	34.49	115_mapp_batch_00114_sirius_115	115
1	C12H22O11	[M + Na]+	C12H22O11	0.9989949748743717	17.449662808436756	13.961081562044189	3.488581246392566	3	0.585336886623023	1.5719837808459083	1.5719837808459083	0.18563376746061094		365.10550	36.1	116_mapp_batch_00114_sirius_116	116
1	C4H8N2O3	[M + H]+	C4H8N2O3	0.9999999999999999	33.680804774204965	33.680804774204965	0.0	9	0.1606962487925101	11.02624440864085	11.02624440864085	-7.8804321135695385		133.05972	33.51	117_mapp_batch_00114_sirius_117	117
1	C6H9NOS	[M + H]+	C6H9NOS	0.9999999999999999	28.675437841979257	24.348648804829924	4.326789037149332	7	0.9388795753003631	4.391369451674084	4.391369451674084	-0.6342351148208792		144.04767	33.99	118_mapp_batch_00114_sirius_118	118
1	C11H15N2O8P	[M + H]+	C11H15N2O8P	0.9964824120603014	11.759533570611719	8.537197635684436	3.2223359349272838	4	0.9889510937923892	4.458240053221917	4.458240053221917	-1.0401671901416858		335.06353	36.46	119_mapp_batch_00114_sirius_119	119
1	C6H9N3O	[M - H2O + H]+	C6H7N3	0.9999999999999999	27.140500524891298	27.140500524891298	0.0	6	0.9183924142733082	9.436423855721152	9.436423855721152	-147541.79473812567		122.07123	33.99	120_mapp_batch_00114_sirius_120	120
1	C7H12N2O3	[M + H]+	C7H12N2O3	0.9999999999999999	40.392962860023395	40.392962860023395	0.0	6	0.9805711984334748	3.7585421517185518	3.7585421517185518	0.9318957268817124		173.09223	36.71	121_mapp_batch_00114_sirius_121	121
1	C6H13NO5	[M + H]+	C6H13NO5	0.9999999999999999	59.08173322914522	56.52301209787933	2.5587211312658904	9	0.857053972954454	6.189269973548534	6.189269973548534	0.22784531988274617		180.08669	35.29	122_mapp_batch_00114_sirius_122	122
1	C9H12BFO3	[M + H]+	C9H12BFO3	0.9999999999999999	57.63459627946349	57.63459627946349	0.0	12	0.6261733735423499	6.164959803770353	6.420241283742237	0.44969763351547504		198.09735	35.29	123_mapp_batch_00114_sirius_123	123
1	C12H16N4OS	[M + H]+	C12H16N4OS	0.9999999999999999	17.686374562961714	11.524044743278111	6.1623298196836025	4	0.9919547262159681	2.3970939439544536	2.3970939439544536	-0.4472986946213196		265.11164	36.08	124_mapp_batch_00114_sirius_124	124
1	C7H19N3	[M + H]+	C7H19N3	0.9999999999999999	45.6609471541456	43.6572807283017	2.003666425843904	8	0.5469697521202636	6.675202006774022	6.675202006774022	0.998457838610209		146.16532	35.27	125_mapp_batch_00114_sirius_125	125
1	C18H27Cl2NO2	[M + H]+	C18H27Cl2NO2	0.4633165829145729	45.12790257206088	45.12790257206088	0.0	9	0.6531712126191259	2.512914596562573	2.512914596562573	2.551946981324905		360.15008	37.02	127_mapp_batch_00114_sirius_127	127
1	C6H17N2O6P	[M - H2O + H]+	C6H15N2O5P	0.5899497487437186	3.4463927245216075	1.0612880884567515	2.385104636064856	3	0.07050117726202489	-1.4257802145331278	1.9513143940617197	-79313.924475018		227.07916	38.27	128_mapp_batch_00114_sirius_128	128
1	C8H16N2O3	[M + Na]+	C8H16N2O3	0.9999999999999999	16.961320498476457	16.961320498476457	0.0	2	0.6930631311206137	1.161848249445235	1.161848249445235	1.0749500439194262		211.10554	38.39	129_mapp_batch_00114_sirius_129	129
1	C8H11NO3	[M + H]+	C8H11NO3	0.9999999999999999	74.8509887435308	72.5621028844306	2.288885859100202	13	0.7452661413524162	5.102027343634152	5.102027343634152	-0.1156159309934819		170.08115	38.18	130_mapp_batch_00114_sirius_130	130
1	C6H11NO4	[M + H]+	C6H11NO4	0.9999999999999999	67.43361331879763	62.422168721139506	5.011444597658121	12	0.9977661047162119	5.492694079277248	5.492694079277248	0.590561237638776		162.07618	39.13	131_mapp_batch_00114_sirius_131	131
1	C9H16N2O6	[M + H]+	C9H16N2O6	0.9999999999999999	65.67924248147449	60.835321260323724	4.843921221150769	15	0.9781877579505938	2.1303323218188503	2.1303323218188503	0.7118025237002585		249.10829	39.13	132_mapp_batch_00114_sirius_132	132
1	C5H12BNO4S	[M + H]+	C5H12BNO4S	0.9999999999999999	28.010514784309617	28.010514784309617	0.0	10	0.360596954622358	6.505782453008745	6.505782453008745	-3.767146159699174		193.06819	39.79	133_mapp_batch_00114_sirius_133	133
1	C21H27N7O14P2	[M + H]+	C21H27N7O14P2	0.9999999999999999	28.54211057740067	21.835110292239328	6.707000285161342	10	0.9837352853755814	1.0428155459726163	1.0428155459726163	0.1983746879153894		664.11653	39.02	134_mapp_batch_00114_sirius_134	134
1	C8H16N2O3	[M + H]+	C8H16N2O3	0.9999999999999999	38.67440972562657	33.57846012127701	5.095949604349555	7	0.9928020960863985	2.0905770622532733	2.0905770622532733	0.7993501258229719		189.12352	39.79	135_mapp_batch_00114_sirius_135	135
1	C11H13NO6	[M + H]+	C11H13NO6	0.9999999999999999	63.9261790148912	58.8116130518743	5.114565963016891	11	0.9749350575321046	6.274246045368328	6.274246045368328	-0.2483119262447067		256.08150	38.63	136_mapp_batch_00114_sirius_136	136
1	C14H20N6O5S	[M + H]+	C14H20N6O5S	0.9999999999999999	35.42825693418743	30.45643044361701	4.9718264905704235	8	0.9961319017026818	1.9062596334050634	1.9062596334050634	-0.6366498821025585		385.12862	39.96	137_mapp_batch_00114_sirius_137	137
1	C10H14N5O7P	[M + K]+	C10H14N5O7P	0.9999999999999999	27.901609512080274	21.545478879265186	6.356130632815088	11	0.591517413807204	-0.46763187333908024	2.879485662565604	-0.31738290290697696		386.02612	39.96	138_mapp_batch_00114_sirius_138	138
1	C12H20N4O3	[M + H]+	C12H20N4O3	0.9999999999999999	47.89314803669924	46.22955649812223	1.663591538577009	11	0.9823293491641185	1.8520351654723994	1.8520351654723994	-0.21159135721481237		269.16076	39.96	139_mapp_batch_00114_sirius_139	139
1	C10H16N5O8P	[M - H2O + H]+	C10H14N5O7P	0.9999999999999999	17.640956949596305	10.175697124852755	7.4652598247435495	3	0.9230456815307788	0.8985624951679754	0.8985624951679754	-51744.15777274703		348.07032	39.65	140_mapp_batch_00114_sirius_140	140
1	C7H13NO4S	[M + H]+	C7H13NO4S	0.9999999999999999	110.97931891634953	106.54023868133909	4.439080235010435	29	0.9305041437278223	3.095648296636054	3.095648296636054	-0.02570408957985605		208.06380	40.01	141_mapp_batch_00114_sirius_141	141
1	C4H8N2O3	[M + H]+	C4H8N2O3	0.9999999999999999	33.50105413550853	33.50105413550853	0.0	9	0.15626510773441626	11.377475614019323	11.377475614019323	-7.204039224995327		133.05981	41.07	143_mapp_batch_00114_sirius_143	143
1	C6H9N3O	[M - H2O + H]+	C6H7N3	0.9999999999999999	29.962151389098498	27.6862398519452	2.2759115371532994	6	0.8262511267415699	9.074165406364516	9.074165406364516	-147540.1966397578		122.07140	41.07	144_mapp_batch_00114_sirius_144	144
1	C12H16N4OS	[M + H]+	C12H16N4OS	0.9999999999999999	13.471998469130337	6.9109482588716755	6.561050210258662	3	0.8029842710456486	3.23026559672509	3.23026559672509	0.9860583064063626		265.11202	41.07	145_mapp_batch_00114_sirius_145	145
1	C11H16N2O3	[M + H]+	C11H16N2O3	0.9999999999999999	76.40137760777172	73.18993952037813	3.211438087393595	27	0.9019764837122269	1.2649769195765388	1.2649769195765388	-0.39455755313822943		225.12328	41.95	146_mapp_batch_00114_sirius_146	146
1	C6H9NOS	[M + H]+	C6H9NOS	0.9999999999999999	31.00642657576614	28.47657389314644	2.529852682619701	8	0.8764714772708189	5.364124236612078	5.364124236612078	0.8236144083429873		144.04788	41.5	147_mapp_batch_00114_sirius_147	147
1	C6H13O9P	[M + K]+	C6H13O9P	0.8472361809045226	11.703701277961548	6.699166445147206	5.0045348328143415	3	0.1220759657742396	0.4651223531040015	0.7567863848166115	1.2149903773732127		298.99324	41.16	148_mapp_batch_00114_sirius_148	148
1	C2O2S3	[M + Na]+	C2O2S3	0.8381909547738694	-0.8995393214097811	-0.8995393214097811	0.0	1	0.0	3.671097441865952	3.671097441865952	4.214275394667988		174.89600	41.53	149_mapp_batch_00114_sirius_149	149
1	C10H16N2O3	[M + H]+	C10H16N2O3	0.9999999999999999	24.76558662357842	19.920727413490866	4.844859210087556	3	0.9764020697496347	3.627261031251595	3.627261031251595	0.662413590621275		213.12351	42.44	150_mapp_batch_00114_sirius_150	150
1	C6H6N2O	[M + H]+	C6H6N2O	0.9999999999999999	42.45601666455726	42.015381069467544	0.4406355950897183	10	0.9256445724392842	8.664059759294299	8.664059759294299	2.443902869121559		123.05559	39.8	151_mapp_batch_00114_sirius_151	151
1	C5H8O2S	[M + H]+	C5H8O2S	0.9999999999999999	96.86338132565587	92.15763168950949	4.7057496361463755	19	0.09841219402536028	9.022549348557282	9.022549348557282	3.029732426189298		133.03218	44.42	152_mapp_batch_00114_sirius_152	152
1	C5H11NO2S	[M + H]+	C5H11NO2S	0.9999999999999999	105.34524584067427	100.77527438489136	4.5699714557829	14	0.9946028167718117	8.216785331287676	8.216785331287676	2.092221477297396		150.05864	44.42	153_mapp_batch_00114_sirius_153	153
1	C10H17N3O6S	[M + H]+	C10H17N3O6S	0.9999999999999999	71.45452191327146	63.95457976819386	7.499942145077604	24	0.992423814611602	2.4543513973270876	2.4543513973270876	1.9061985981432652		308.09167	45.07	154_mapp_batch_00114_sirius_154	154
1	C10H17N3O6S	[M + K]+	C10H17N3O6S	0.9999999999999999	12.7270886094772	4.363609405093957	8.363479204383243	3	0.5283200616491138	3.159925943494721	3.159925943494721	1.6345613257941762		346.04753	45.07	155_mapp_batch_00114_sirius_155	155
1	C10H17N3O6S	[M + Na]+	C10H17N3O6S	0.9969849246231155	28.551631481444804	26.337437791811066	2.2141936896337375	19	0.951531804332791	2.941320060772093	2.941320060772093	2.311713115467503		330.07379	44.87	156_mapp_batch_00114_sirius_156	156
1	C11H20N2O4	[M - H2O + H]+	C11H18N2O3	0.9999999999999999	54.62944293458352	51.84921776598562	2.780225168597903	26	0.7962088915956154	4.8206136408248055	4.8206136408248055	-79292.03592989995		227.13925	44.76	157_mapp_batch_00114_sirius_157	157
1	C5H4N4O	[M + H]+	C5H4N4O	0.9999999999999999	39.73211445341477	34.89377443254607	4.8383400208687055	8	0.8951537932985731	7.371208733240332	7.371208733240332	1.7716668587340252		137.04603	45.81	158_mapp_batch_00114_sirius_158	158
1	C11H16N2O3	[M + H]+	C11H16N2O3	0.9999999999999999	52.166098569480596	46.924788947136435	5.241309622344165	16	0.8935025229300787	3.2619419030894776	3.2619419030894776	1.6043440177962363		225.12373	45.53	159_mapp_batch_00114_sirius_159	159
1	C5H11NO3S	[M - H2O + H]+	C5H9NO2S	0.9999999999999999	76.1539229146103	71.74393106429599	4.409991850314316	17	0.8506659505907629	10.351828818302192	10.351828818302192	-121654.86332823194		148.04308	45.79	160_mapp_batch_00114_sirius_160	160
1	C7H14N2O3	[M + H]+	C7H14N2O3	0.9999999999999999	59.95497171468351	58.17040104707214	1.7845706676113715	16	0.860292643816396	3.5393994838813825	6.19722510365519	1.092126046719726		175.10791	46.02	161_mapp_batch_00114_sirius_161	161
1	C11H16N4O3S	[M + Na]+	C11H16N4O3S	0.9999999999999999	52.537422241938756	52.537422241938756	0.0	27	0.715176177613544	5.838523284875062	5.838523284875062	0.286332138054427		307.08362	45.71	162_mapp_batch_00114_sirius_162	162
1	C6H5NO2	[M + H]+	C6H5NO2	0.9999999999999999	32.1216060141866	29.42434105330357	2.697264960883024	7	0.9779334819600527	10.949643279902192	10.949643279902192	3.2662758519939636		124.03971	45.71	163_mapp_batch_00114_sirius_163	163
1	C7H15NO3S	[M + H]+	C7H15NO3S	0.9999999999999999	118.23293838788598	113.17276255827994	5.060175829606042	19	0.9917425283074514	9.173647589790466	9.173647589790466	1.7477297020294627		194.08488	46.36	164_mapp_batch_00114_sirius_164	164
1	C8H14N2O5S	[M + H]+	C8H14N2O5S	0.9999999999999999	53.059737764563984	48.88452737306677	4.175210391497217	15	0.9562462641960552	4.211292542170252	4.211292542170252	1.3183573322646223		251.06995	46.36	165_mapp_batch_00114_sirius_165	165
1	C10H14N5O8P	[M + H]+	C10H14N5O8P	0.9999999999999999	20.719973562285766	15.365784190430343	5.354189371855423	5	0.9933348311240919	2.129253425829351	2.129253425829351	0.8913501012808974		364.06560	46.34	166_mapp_batch_00114_sirius_166	166
1	C9H11NO3	[M + H]+	C9H11NO3	0.9999999999999999	58.50503060949013	53.27541976330345	5.229610846186682	10	0.9945022319111385	3.9607415750703483	3.9607415750703483	1.4846977785142248		182.08144	46.95	167_mapp_batch_00114_sirius_167	167
1	C7H11NO5	[M + H]+	C7H11NO5	0.9999999999999999	98.52280190302011	95.6036452594858	2.9191566435343086	20	0.8691196804989628	7.4507923477553515	7.4507923477553515	1.1106148558326494		190.07121	46.95	168_mapp_batch_00114_sirius_168	168
1	C9H10O4	[M - H2O + H]+	C9H8O3	0.9999999999999999	58.08755034615709	55.23533146113798	2.8522188850191066	12	0.9920082794830374	4.29243928259469	4.29243928259469	-109117.74413373882		165.05478	46.66	169_mapp_batch_00114_sirius_169	169
1	C14H20N4O2S	[M + H]+	C14H20N4O2S	0.9999999999999999	49.936803204540084	45.501944736744406	4.434858467795675	14	0.9525231152720212	3.678113047770071	3.678113047770071	0.21565741147026016		309.13804	49.35	170_mapp_batch_00114_sirius_170	170
1	C6H13NO3	[M + H]+	C6H13NO3	0.9999999999999999	91.99860621282902	89.2549818298193	2.7436243830097125	12	0.9219746400071588	8.683954097347408	8.683954097347408	1.1497324118233445		148.09699	46.95	171_mapp_batch_00114_sirius_171	171
1	C6H13NO2	[M + H]+	C6H13NO2	0.9999999999999999	25.786691104734757	21.65452115501671	4.132169949718049	3	0.9925828619429328	8.852738715153647	8.852738715153647	2.3836988466523725		132.10222	48.2	172_mapp_batch_00114_sirius_172	172
1	C9H13N2O9P	[M + K]+	C9H13N2O9P	0.6507537688442211	5.210747592119464	-0.7297032048609555	5.94045079698042	1	0.0	1.4249987936675894	1.4249987936675894	1.0613623571567097		362.99941	48.54	173_mapp_batch_00114_sirius_173	173
1	C5H4N2O4	[M + H]+	C5H4N2O4	0.9999999999999999	33.63099159821268	33.63099159821268	0.0	7	0.7688286127256513	9.656948190371994	9.656948190371994	1.6363031270921358		157.02464	49.24	174_mapp_batch_00114_sirius_174	174
1	C6H9NOS	[M + H]+	C6H9NOS	0.9999999999999999	21.760726026714405	21.760726026714405	0.0	10	0.9483179976709475	5.917528631729239	5.917528631729239	1.5178269730861986		144.04798	46.94	175_mapp_batch_00114_sirius_175	175
1	C6H10N2O3	[M + H]+	C6H10N2O3	0.9999999999999999	65.30560743263263	62.48368976967252	2.821917662960105	8	0.5941512295585546	6.456076165578372	6.456076165578372	1.0772666770258028		159.07659	48.88	176_mapp_batch_00114_sirius_176	176
1	C10H13N5O5	[M + H]+	C10H13N5O5	0.9999999999999999	20.51445225298245	18.018699840558106	2.4957524124243453	6	0.9906255650833231	2.045412085587946	2.045412085587946	0.47529865111897984		284.09908	47.35	178_mapp_batch_00114_sirius_178	178
1	C10H13N5O4	[M + H]+	C10H13N5O4	0.9999999999999999	19.45013140040382	14.568909824954094	4.881221575449724	4	0.9748482636754762	4.643817409135546	4.643817409135546	-0.48618498470983706		268.10390	47.29	179_mapp_batch_00114_sirius_179	179
1	C2O2S3	[M + Na]+	C2O2S3	0.8055276381909549	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	5.12910008686421		174.89616	49.2	180_mapp_batch_00114_sirius_180	180
1	C5H4N4O2	[M + H]+	C5H4N4O2	0.9999999999999999	20.568834557493854	19.58582982608302	0.9830047314108334	5	0.7107484175251332	4.796927468022692	4.796927468022692	1.0335795909440795		153.04086	47.29	181_mapp_batch_00114_sirius_181	181
1	C12H16N4OS	[M + H]+	C12H16N4OS	0.9999999999999999	15.977455099349507	11.481716302719711	4.495738796629796	4	0.9919541108986615	2.7124083775955294	2.7124083775955294	1.2878171515919599		265.11210	49.54	182_mapp_batch_00114_sirius_182	182
1	C6H9N3O	[M - H2O + H]+	C6H7N3	0.9999999999999999	32.313123882571794	29.96520580272948	2.3479180798423167	7	0.9528138317696431	10.164868211789646	10.164868211789646	-147539.72661167316		122.07145	49.88	183_mapp_batch_00114_sirius_183	183
1	C9H13N2O9P	[M + H]+	C9H13N2O9P	0.9984924623115576	21.423005917872647	18.2923593174924	3.1306466003802464	5	0.9802129231779745	4.761175489371475	4.761175489371475	0.5750676670095795		325.04333	48.54	184_mapp_batch_00114_sirius_184	184
1	C15H22N6O5S	[M + H]+	C15H22N6O5S	0.9999999999999999	66.23143410571801	62.94667295073638	3.28476115498163	14	0.9683941610825358	6.3749821874671735	6.3749821874671735	0.9889739280653687		399.14491	50.52	185_mapp_batch_00114_sirius_185	185
1	C6H13NO3S	[M - H2O + H]+	C6H11NO2S	0.9999999999999999	63.514978344576264	63.514978344576264	0.0	17	0.961090317181508	7.67100996022025	7.67100996022025	-111135.25640923268		162.05848	50.43	186_mapp_batch_00114_sirius_186	186
1	C14H22N6O3S	[M + H]+	C14H22N6O3S	0.9999999999999999	59.90938716816299	56.99674036970279	2.9126467984602025	15	0.9345747371971441	4.7467302935374205	4.7467302935374205	1.6161492567386673		355.15526	53.06	187_mapp_batch_00114_sirius_187	187
1	C7H19N3	[M + H]+	C7H19N3	0.9999999999999999	35.8573577248252	33.229763996836766	2.627593727988433	6	0.5159727919964006	8.738947116633359	8.738947116633359	1.6826135038662988		146.16542	51.76	188_mapp_batch_00114_sirius_188	188
1	C6H11NO4	[M + H]+	C6H11NO4	0.9999999999999999	85.67334555675998	83.17228425600517	2.5010613007548153	15	0.7491322058613746	6.3705861006144175	6.3705861006144175	0.590561237638776		162.07618	54.44	189_mapp_batch_00114_sirius_189	189
1	CN2S3	[M + K]+	CN2S3	0.7723618090452261	-1.1548323864450971	-1.1548323864450971	0.0	1	0.0	6.334960702688197	6.334960702688197	6.80955064830304		174.88671	54.81	190_mapp_batch_00114_sirius_190	190
1	C10H13N5O4	[M + H]+	C10H13N5O4	0.9999999999999999	41.18079935617627	36.32569044377532	4.855108912400953	9	0.9703541765760495	3.893807644794978	3.893807644794978	-0.29969006623997413		268.10395	55.49	191_mapp_batch_00114_sirius_191	191
1	C6H13NO2	[M + H]+	C6H13NO2	0.9999999999999999	25.51033995353915	21.003748182432002	4.50659177110715	3	0.9904086540746586	8.469454181982133	8.469454181982133	2.3836988466523725		132.10222	54.95	192_mapp_batch_00114_sirius_192	192
1	C8H20NO6P	[M + H]+	C8H20NO6P	0.9994974874371858	22.495510700866827	19.43975726071856	3.055753440148264	6	0.9725712318693184	4.959538709362346	4.959538709362346	1.393038892969245		258.11046	55.34	193_mapp_batch_00114_sirius_193	193
1	C9H12N2O5S	[M + Na]+	C9H12N2O5S	0.9879396984924624	11.631506239128356	11.631506239128356	0.0	4	0.537461681832011	2.8063033825911896	2.8063033825911896	1.2253409138992832		283.03626	56.18	194_mapp_batch_00114_sirius_194	194
1	C6H8N2O2	[M + H]+	C6H8N2O2	0.9999999999999999	36.049555003678805	33.35721523194949	2.6923397717293174	6	0.9149950674120355	5.923670884297811	5.923670884297811	1.1771219566140947		141.06602	61.68	195_mapp_batch_00114_sirius_195	195
1	C6H10N2O3	[M + H]+	C6H10N2O3	0.9999999999999999	73.21188132074673	70.38559821072508	2.8262831100216546	9	0.735984615556624	7.104444033226752	7.104444033226752	0.9515411948821111		159.07657	61.68	196_mapp_batch_00114_sirius_196	196
1	C6H11NO4	[M + H]+	C6H11NO4	0.9999999999999999	85.29515269297542	85.29515269297542	0.0	9	0.8894407207999121	5.4272257954383	5.4272257954383	0.652260578532474		162.07619	60.71	197_mapp_batch_00114_sirius_197	197
1	C10H13N5O5	[M + H]+	C10H13N5O5	0.9999999999999999	21.957426082702693	19.323871946984063	2.6335541357186303	4	0.9544606337059166	1.8530417460687665	1.8530417460687665	0.4400996788780312		284.09907	61.76	198_mapp_batch_00114_sirius_198	198
1	C15H22N6O5S	[M + H]+	C15H22N6O5S	0.9999999999999999	62.97058974007366	60.12997178367887	2.8406179563947918	14	0.9741420688277761	5.99190145828457	5.99190145828457	1.1142415766800373		399.14496	64.14	199_mapp_batch_00114_sirius_199	199
1	C5H4N4O	[M + H]+	C5H4N4O	0.9999999999999999	15.230697868199686	15.230697868199686	0.0	4	0.6888153630999079	4.621597928993145	4.621597928993145	1.2608902114171896		137.04596	60.75	200_mapp_batch_00114_sirius_200	200
1	C6H14N4O2	[M + H]+	C6H14N4O2	0.9999999999999999	60.14378648149881	55.13894545857899	5.004841022919816	17	0.9960373150122919	3.9935675947563296	3.9935675947563296	1.129858781650949		175.11915	66.16	201_mapp_batch_00114_sirius_201	201
1	C7H17N3S	[M + H]+	C7H17N3S	0.9999999999999999	21.68560711045663	20.60225110358273	1.0833560068738997	6	0.32281654441697766	12.51312727768453	12.51312727768453	5.138491160869444		176.12250	67.0	202_mapp_batch_00114_sirius_202	202
1	C5H12N2O2	[M + H]+	C5H12N2O2	0.9999999999999999	49.21428305930723	49.21428305930723	0.0	11	0.16687589702269395	11.247451989756245	11.247451989756245	2.1482299695113607		133.09744	65.81	203_mapp_batch_00114_sirius_203	203
1	C8H15N3	[M + Na]+	C8H15N3	0.9999999999999999	25.220588745960782	25.220588745960782	0.0	10	0.18099238956252098	4.136761326735491	4.136761326735491	0.5781414279551967		176.11592	67.0	204_mapp_batch_00114_sirius_204	204
1	C6H14N2O2	[M - H2O + H]+	C6H12N2O	0.9999999999999999	29.606816408621818	29.606816408621818	0.0	5	0.784783519287156	7.977105545206276	7.977105545206276	-139503.12027117767		129.10259	67.0	205_mapp_batch_00114_sirius_205	205
1	C10H14NO	[M - H2O + H]+	C10H12N	0.9783919597989952	9.740402247446589	9.740402247446589	0.0	4	0.765531260468374	12.315051590113505	12.315051590113505	-122441.65591236445		147.10325	69.69	206_mapp_batch_00114_sirius_206	206
1	C6H14N2O2	[M + K]+	C6H14N2O2	0.9939698492462312	15.220726317774645	9.570490732497028	5.650235585277616	3	0.0808155984047086	7.811716523079323	7.811716523079323	0.8332678232643332		185.06884	66.32	207_mapp_batch_00114_sirius_207	207
1	C5H16N4O2	[M - H2O + H]+	C5H14N4O	0.9999999999999999	12.105218364623394	12.105218364623394	0.0	3	0.744285746183675	8.946791612488099	8.946791612488099	-122429.5119847467		147.12247	68.83	208_mapp_batch_00114_sirius_208	208
1	C6H14N2O2	[M + Na]+	C6H14N2O2	0.9999999999999999	7.740523887316276	7.740523887316276	0.0	3	0.3430741845322674	1.3164904204299275	1.3164904204299275	1.0148850685724453		169.09492	68.53	209_mapp_batch_00114_sirius_209	209
1	C6H11NO2	[M + H]+	C6H11NO2	0.9999999999999999	30.73426020829197	27.987026572932418	2.747233635359553	6	0.9841478114562668	8.945430318825181	8.945430318825181	2.190510328573676		130.08654	70.1	210_mapp_batch_00114_sirius_210	210
1	C6H10N2O3	[M + K]+	C6H10N2O3	0.3834170854271357	1.0	1.0	0.0	1	0.0	NaN	NaN	0.962886422871553		197.03249	71.01	211_mapp_batch_00114_sirius_211	211
1	C2O2S3	[M + Na]+	C2O2S3	0.8090452261306535	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	5.414982459800963		174.89621	71.12	212_mapp_batch_00114_sirius_212	212
1	C7H19N3	[M + H]+	C7H19N3	0.9999999999999999	38.394005912708224	35.35607333979303	3.0379325729151936	6	0.787423382519864	8.161845585792586	8.161845585792586	1.2721202169326877		146.16536	70.0	213_mapp_batch_00114_sirius_213	213
1	C6H14N4O2	[M + K]+	C6H14N4O2	0.9999999999999999	25.474182261296434	22.20009562692055	3.274086634375884	4	0.6128656039777713	3.5120585252526997	3.5120585252526997	0.9677900774847975		213.07504	72.65	214_mapp_batch_00114_sirius_214	214
1	C2H5FNO5P	[M + Na]+	C2H5FNO5P	0.9954773869346732	3.0368362588880227	3.0368362588880227	0.0	2	0.14832160767265065	-3.5324567596014127	3.5324567596014127	-3.611691500820981		195.97745	71.92	215_mapp_batch_00114_sirius_215	215
1	C5H10N2O3	[M + H]+	C5H10N2O3	0.9999999999999999	24.736817195089184	22.085463058040077	2.6513541370491085	5	0.8472737143632714	8.791152197802193	8.791152197802193	1.3691360971104503		147.07662	72.08	216_mapp_batch_00114_sirius_216	216
1	C5H9NO4	[M + H]+	C5H9NO4	0.9999999999999999	56.82647480309882	54.23170432002814	2.5947704830706764	7	0.8826576064584702	7.840730946954	7.840730946954	0.6468969782686879		148.06053	74.43	217_mapp_batch_00114_sirius_217	217
1	C5H9NO4	[M - H2O + H]+	C5H7NO3	0.9999999999999999	27.889780366948393	25.208284322767234	2.6814960441811606	5	0.33890363590788436	8.23052115289099	8.23052115289099	-138487.04865276633		130.05017	75.7	218_mapp_batch_00114_sirius_218	218
1	C2O2S3	[M + Na]+	C2O2S3	0.8190954773869348	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	5.243453055556407		174.89618	77.02	219_mapp_batch_00114_sirius_219	219
1	C6H11NO4	[M + H]+	C6H11NO4	0.9999999999999999	107.77542938388297	107.77542938388297	0.0	14	0.815259963679072	8.542824367790342	8.542824367790342	0.8373585555318452		162.07622	78.08	220_mapp_batch_00114_sirius_220	220
1	C10H16N5O8P	[M - H2O + H]+	C10H14N5O7P	0.9999999999999999	13.169271707297511	10.151040637185869	3.0182310701116437	3	0.9308560151915702	1.3813584213880585	1.3813584213880585	-51743.49301176288		348.07054	78.71	221_mapp_batch_00114_sirius_221	221
1	C10H17N3O6S	[M + H]+	C10H17N3O6S	0.9999999999999999	57.20345002667004	54.22881943673188	2.9746305899381618	19	0.9767397267690533	2.0960280232054136	2.0960280232054136	0.7377160668797683		308.09131	80.6	222_mapp_batch_00114_sirius_222	222
1	C10H13N5O4	[M + H]+	C10H13N5O4	0.9999999999999999	24.578181713608675	22.30259357024062	2.275588143368055	7	0.8721094659790386	2.5141624645266574	3.2138818312358066	-2.5003345371091985		268.10336	84.13	223_mapp_batch_00114_sirius_223	223
1	C8H16N2O3	[M + H]+	C8H16N2O3	0.9999999999999999	72.07974850143269	69.23469647315036	2.845052028282328	11	0.9559264962529516	2.556427474839732	2.556427474839732	1.0108518975232816		189.12356	83.74	224_mapp_batch_00114_sirius_224	224
1	C6H14O4	[M + K]+	C6H14O4	0.9608040201005025	9.00279827536531	3.462218096891884	5.540580178473426	1	0.0	0.491778363809173	0.491778363809173	0.5446737059614892		189.05247	87.72	225_mapp_batch_00114_sirius_225	225
1	C6H14O4	[M + H]+	C6H14O4	0.9999999999999999	35.544521372712246	32.75982374786827	2.7846976248439774	4	0.5797204856392136	3.4158766021102736	3.4158766021102736	0.824769724857951		151.09661	88.64	226_mapp_batch_00114_sirius_226	226
